employee_id,business_unit,job_role,age,gender,marital_status,education_field,distance_from_home_km,years_at_company,total_working_years,months_since_last_promotion,overtime,job_satisfaction,work_life_balance,performance_rating,stock_option_level,monthly_income,attrition
1099,Operations,Analyst,37,Male,Single,Life Sciences,10,0,9,16,No,4,3,3,0,51000,No
1100,Sales-East,Manager,42,Male,Married,Technical Degree,1,11,20,13,No,4,3,3,0,158600,No
1101,Customer Support,Senior Analyst,25,Female,Married,Life Sciences,11,5,12,13,Yes,4,3,3,0,113200,No
1102,Finance,Representative,52,Male,Married,Marketing,9,3,11,11,No,4,3,3,0,29700,No
1103,R&D-Core,Executive,27,Male,Single,Marketing,8,1,5,11,Yes,4,4,3,1,155300,No
1104,Customer Support,Manager,45,Female,Divorced,Business,21,14,19,13,Yes,3,3,3,1,191000,No
1105,Sales-West,Associate,30,Male,Single,Technical Degree,23,6,10,14,Yes,1,2,3,3,53700,Yes
1106,Operations,Associate,47,Female,Married,Other,2,5,13,14,No,1,3,3,1,45200,No
1107,Sales-East,Analyst,24,Male,Divorced,Business,22,1,1,13,Yes,4,1,3,0,60100,No
1108,Sales-East,Associate,27,Male,Single,Human Resources,25,2,9,13,Yes,2,2,3,1,48000,Yes
1109,Customer Support,Senior Analyst,56,Male,Divorced,Marketing,17,3,5,17,No,4,4,3,2,79500,No
1110,R&D-Platform,Executive,44,Female,Married,Other,27,1,3,20,No,3,1,4,1,172000,Yes
1111,Sales-East,Associate,52,Male,Married,Human Resources,12,1,8,13,Yes,4,2,4,2,54400,No
1112,R&D-Platform,Analyst,34,Male,Single,Marketing,23,3,10,5,No,2,1,4,0,67700,Yes
1113,R&D-Core,Senior Analyst,50,Male,Married,Marketing,1,8,14,3,No,1,4,4,1,119400,No
1114,HR,Analyst,23,Male,Single,Other,24,8,10,9,No,4,1,4,2,73900,No
1115,Customer Support,Manager,48,Male,Married,Human Resources,22,6,13,10,No,2,3,3,0,131600,No
1116,Customer Support,Senior Analyst,26,Male,Married,Other,18,3,7,12,No,3,3,3,1,95800,No
1117,Sales-East,Analyst,46,Female,Married,Human Resources,9,4,12,8,No,4,4,3,1,59600,No
1118,HR,Associate,39,Male,Married,Business,24,2,2,11,No,2,1,3,2,49700,No
1119,Operations,Senior Analyst,45,Male,Married,Business,12,2,6,14,No,4,1,3,3,86500,No
1120,R&D-Platform,Manager,31,Male,Married,Other,14,11,12,6,No,1,4,4,0,153500,No
1121,Customer Support,Manager,25,Male,Married,Marketing,21,12,20,11,No,4,2,3,3,157400,No
1122,Sales-East,Senior Analyst,50,Female,Divorced,Business,12,9,14,11,Yes,4,3,4,0,95200,No
1123,Customer Support,Analyst,38,Male,Single,Technical Degree,5,2,3,21,Yes,3,4,4,2,73900,No
1124,HR,Associate,25,Female,Married,Business,21,2,10,13,No,2,2,3,0,38900,No
1125,Operations,Associate,37,Male,Single,Life Sciences,6,0,3,7,No,1,2,3,0,46100,Yes
1126,Customer Support,Representative,21,Female,Divorced,Technical Degree,14,12,19,17,Yes,4,4,3,0,40200,No
1127,Customer Support,Associate,55,Female,Single,Other,16,10,15,9,Yes,4,4,3,2,64700,No
1128,Sales-East,Associate,59,Male,Divorced,Life Sciences,10,1,2,13,No,4,4,4,0,45000,No
1129,Finance,Analyst,36,Female,Married,Marketing,12,3,7,13,Yes,4,3,3,0,66700,No
1130,Sales-West,Analyst,33,Female,Married,Life Sciences,8,2,7,7,No,3,3,3,1,67000,No
1131,Sales-West,Associate,45,Male,Married,Business,20,0,6,3,No,4,2,3,0,46800,Yes
1132,R&D-Core,Representative,40,Female,Married,Business,13,6,9,3,No,4,3,3,0,42100,No
1133,HR,Manager,50,Male,Married,Human Resources,19,4,5,4,Yes,3,3,3,0,140000,No
1134,Finance,Analyst,29,Male,Married,Marketing,12,0,2,21,No,4,3,3,1,62300,No
1135,Operations,Manager,35,Female,Divorced,Other,24,3,6,19,No,2,3,3,0,123200,No
1136,Sales-East,Senior Analyst,29,Female,Married,Business,22,9,12,15,Yes,4,2,4,0,103800,Yes
1137,Sales-West,Representative,58,Male,Divorced,Technical Degree,4,2,11,4,No,3,4,3,1,35900,No
1138,R&D-Core,Analyst,36,Male,Married,Life Sciences,23,0,6,4,No,3,3,3,0,54600,No
1139,Customer Support,Analyst,46,Male,Married,Human Resources,15,7,16,9,Yes,4,4,3,1,67700,No
1140,HR,Senior Analyst,51,Female,Divorced,Business,24,5,14,9,No,4,3,3,1,113000,No
1141,R&D-Platform,Analyst,45,Male,Single,Marketing,20,3,3,3,Yes,2,3,3,0,53900,Yes
1142,Customer Support,Executive,22,Female,Divorced,Other,25,6,6,18,Yes,4,2,3,1,255100,No
1143,Finance,Analyst,59,Female,Divorced,Business,27,13,13,4,No,4,3,3,0,77900,No
1144,Sales-West,Representative,53,Female,Divorced,Human Resources,11,2,4,12,No,3,3,3,0,39800,Yes
1145,Sales-East,Associate,32,Male,Married,Human Resources,1,19,22,15,Yes,3,4,4,1,70500,No
1146,R&D-Platform,Analyst,59,Female,Married,Life Sciences,11,7,14,5,No,4,3,3,2,70800,No
1147,Operations,Analyst,55,Female,Divorced,Life Sciences,22,1,2,13,No,2,4,4,0,65800,No
1148,HR,Senior Analyst,42,Male,Married,Business,25,8,12,5,Yes,4,1,3,0,126700,No
1149,Sales-East,Associate,37,Male,Divorced,Life Sciences,20,8,16,32,Yes,4,4,4,0,54900,Yes
1150,R&D-Platform,Senior Analyst,35,Male,Married,Technical Degree,6,1,4,9,No,3,3,4,0,87000,No
1151,R&D-Core,Senior Analyst,30,Female,Divorced,Marketing,2,4,8,9,Yes,2,3,4,1,88800,Yes
1152,HR,Analyst,30,Male,Married,Other,21,1,9,7,Yes,2,3,3,1,76700,No
1153,HR,Representative,25,Female,Married,Other,24,2,9,3,No,2,4,3,1,42200,No
1154,Operations,Associate,28,Male,Single,Life Sciences,16,5,5,20,No,4,3,3,0,58600,No
1155,R&D-Core,Associate,59,Female,Single,Technical Degree,5,3,5,3,No,2,4,4,1,49100,No
1156,R&D-Core,Manager,33,Female,Single,Marketing,20,6,15,7,No,2,3,4,1,109000,No
1157,HR,Associate,29,Female,Married,Life Sciences,17,1,4,2,Yes,3,3,3,3,48900,No
1158,Operations,Analyst,54,Female,Married,Other,21,0,2,14,Yes,2,4,3,1,47000,Yes
1159,Finance,Analyst,44,Male,Divorced,Business,1,1,4,6,Yes,2,3,3,2,57000,Yes
1160,R&D-Platform,Analyst,21,Female,Single,Other,20,0,8,10,No,4,3,3,0,66800,No
1161,Customer Support,Associate,30,Male,Single,Marketing,28,4,12,16,Yes,4,4,3,2,46700,Yes
1162,R&D-Platform,Executive,51,Male,Divorced,Other,7,7,15,5,Yes,4,2,3,0,199300,No
1163,Operations,Manager,31,Female,Married,Life Sciences,27,10,19,8,No,4,2,3,0,115700,No
1164,Sales-West,Senior Analyst,47,Female,Single,Human Resources,1,5,13,5,Yes,3,3,4,3,105900,No
1165,Sales-East,Senior Analyst,43,Female,Married,Life Sciences,1,5,8,22,No,2,2,3,3,102400,No
1166,Customer Support,Associate,21,Male,Single,Business,28,2,8,9,No,4,2,3,0,44800,No
1167,R&D-Core,Manager,25,Female,Divorced,Human Resources,10,6,9,13,No,3,2,3,2,147400,No
1168,Customer Support,Manager,23,Female,Single,Other,27,0,6,18,Yes,2,1,3,1,96400,Yes
1169,HR,Analyst,53,Male,Divorced,Business,16,13,14,14,No,2,4,4,0,73800,Yes
1170,R&D-Platform,Manager,49,Male,Married,Human Resources,15,6,6,7,No,4,2,4,0,144500,No
1171,Sales-East,Associate,26,Female,Divorced,Technical Degree,2,10,12,11,No,3,1,3,0,64500,No
1172,Customer Support,Senior Analyst,47,Male,Single,Life Sciences,20,3,7,8,No,4,3,3,0,92100,Yes
1173,Sales-East,Senior Analyst,27,Female,Divorced,Other,12,2,10,12,Yes,2,2,4,1,76500,Yes
1174,Operations,Analyst,33,Female,Single,Life Sciences,3,0,6,12,Yes,1,2,3,1,56300,Yes
1175,Customer Support,Representative,47,Female,Married,Life Sciences,12,1,10,8,No,1,3,3,3,40800,No
1176,R&D-Core,Senior Analyst,54,Female,Married,Life Sciences,14,2,4,15,No,1,3,3,1,83400,Yes
1177,Sales-East,Senior Analyst,32,Female,Married,Other,20,9,15,22,Yes,2,3,4,2,110900,Yes
1178,Operations,Senior Analyst,29,Female,Married,Life Sciences,18,5,11,8,No,4,3,3,2,102600,Yes
1179,R&D-Platform,Associate,21,Male,Married,Marketing,23,0,4,10,No,3,2,4,0,41900,No
1180,Sales-East,Representative,37,Male,Single,Life Sciences,21,10,15,16,No,3,3,3,0,45500,No
1181,R&D-Platform,Manager,43,Female,Single,Other,26,1,4,13,Yes,1,4,4,1,96600,Yes
1182,Sales-West,Executive,25,Female,Married,Technical Degree,7,0,6,7,No,4,3,3,2,167000,No
1183,R&D-Core,Senior Analyst,46,Female,Married,Business,26,3,12,5,No,3,3,3,0,92800,No
1184,Finance,Senior Analyst,46,Male,Married,Human Resources,3,1,9,14,No,2,3,3,0,94000,No
1185,Operations,Associate,27,Male,Married,Human Resources,3,1,5,7,Yes,3,2,3,0,53400,No
1186,Customer Support,Associate,24,Male,Divorced,Other,28,2,5,18,Yes,4,3,3,0,44800,No
1187,Sales-West,Associate,28,Female,Single,Other,2,9,9,4,No,4,1,3,3,60200,No
1188,R&D-Platform,Analyst,27,Female,Divorced,Technical Degree,25,2,8,9,No,4,2,3,2,62400,No
1189,R&D-Platform,Analyst,28,Male,Single,Marketing,9,4,7,7,No,3,2,3,3,60600,No
1190,Operations,Representative,50,Male,Married,Life Sciences,6,6,6,15,No,3,4,4,0,37300,No
1191,Sales-East,Executive,29,Male,Divorced,Life Sciences,5,2,5,9,No,3,4,3,0,188800,Yes
1192,R&D-Platform,Executive,40,Male,Single,Other,24,5,12,10,No,1,3,3,1,206500,No
1193,Operations,Executive,51,Male,Married,Marketing,4,2,10,16,Yes,2,3,3,0,173000,No
1194,R&D-Core,Associate,46,Male,Single,Other,24,1,9,16,No,4,1,3,0,61500,No
1195,Sales-West,Analyst,37,Male,Single,Human Resources,9,2,7,8,No,3,3,3,0,63200,No
1196,HR,Associate,49,Female,Married,Other,6,0,6,7,Yes,3,3,4,1,48400,No
1197,R&D-Core,Analyst,21,Male,Married,Human Resources,3,5,5,4,No,4,4,3,1,66600,No
1198,Operations,Associate,44,Female,Single,Life Sciences,24,1,7,21,Yes,4,3,3,0,61700,Yes
1199,Sales-East,Analyst,34,Male,Divorced,Business,9,9,15,20,Yes,2,1,4,2,55500,Yes
1200,Sales-West,Senior Analyst,28,Male,Single,Human Resources,12,9,14,15,No,2,3,4,1,103000,No
1201,Sales-East,Manager,27,Female,Single,Marketing,19,2,10,23,No,4,2,3,0,129600,No
1202,Finance,Analyst,48,Male,Married,Human Resources,10,5,8,9,No,2,4,3,0,78600,No
1203,R&D-Core,Senior Analyst,58,Female,Married,Life Sciences,4,8,10,18,No,4,1,3,1,104300,Yes
1204,Operations,Representative,25,Female,Single,Human Resources,5,1,8,20,No,3,3,3,0,31600,No
1205,Operations,Associate,32,Female,Single,Other,19,2,2,16,Yes,3,2,3,2,56500,No
1206,Operations,Senior Analyst,31,Male,Single,Marketing,18,2,3,5,No,2,3,3,3,96900,No
1207,Sales-West,Analyst,40,Female,Single,Human Resources,20,8,9,5,No,4,1,3,1,71800,No
1208,Sales-East,Analyst,38,Female,Married,Other,18,6,11,6,No,4,4,3,2,68400,No
1209,R&D-Core,Analyst,47,Female,Married,Business,2,6,8,3,No,3,3,4,0,68400,No
1210,Operations,Representative,25,Male,Married,Human Resources,15,4,5,12,Yes,2,4,3,2,39800,No
1211,Customer Support,Senior Analyst,40,Male,Married,Life Sciences,6,0,3,7,Yes,3,3,3,0,67200,Yes
1212,Sales-East,Analyst,25,Female,Married,Life Sciences,3,1,8,12,Yes,1,2,3,0,62600,No
1213,Finance,Analyst,52,Male,Single,Marketing,6,22,28,6,Yes,2,3,3,1,91900,No
1214,Operations,Representative,46,Male,Single,Technical Degree,24,14,19,7,Yes,2,1,3,1,52400,No
1215,Operations,Senior Analyst,55,Male,Divorced,Human Resources,12,3,5,13,No,1,3,3,0,95900,No
1216,Finance,Analyst,49,Female,Married,Business,10,2,8,2,No,3,3,3,1,55300,No
1217,Customer Support,Manager,47,Male,Single,Business,15,6,12,8,Yes,1,3,3,2,163900,No
1218,Customer Support,Analyst,35,Female,Single,Marketing,8,0,1,15,No,1,2,3,0,65200,No
1219,R&D-Core,Representative,53,Female,Divorced,Technical Degree,18,3,6,6,Yes,1,1,3,1,33900,Yes
1220,Sales-East,Associate,36,Male,Married,Business,19,2,6,14,Yes,4,3,3,1,41500,No
1221,Finance,Executive,30,Female,Married,Business,19,0,2,10,No,1,4,4,0,164400,Yes
1222,Sales-East,Representative,29,Female,Divorced,Marketing,6,3,9,14,Yes,4,3,3,3,39600,No
1223,R&D-Core,Analyst,41,Female,Single,Marketing,13,3,11,14,No,4,3,3,1,75000,No
1224,Operations,Analyst,41,Female,Married,Technical Degree,27,4,8,17,Yes,3,2,3,0,59700,Yes
1225,HR,Representative,30,Male,Single,Marketing,17,8,15,4,No,4,2,3,1,39200,No
1226,R&D-Platform,Analyst,43,Male,Married,Marketing,19,4,11,6,No,1,3,3,2,71100,No
1227,Operations,Senior Analyst,29,Female,Married,Technical Degree,25,8,9,13,No,4,3,3,1,104300,No
1228,Sales-West,Analyst,57,Male,Married,Life Sciences,23,1,1,12,No,3,4,3,0,61100,No
1229,Operations,Associate,22,Male,Single,Life Sciences,29,5,12,17,No,3,3,3,2,50800,No
1230,Operations,Analyst,22,Female,Married,Other,10,0,3,12,Yes,4,2,3,0,57400,Yes
1231,R&D-Core,Manager,33,Female,Married,Human Resources,12,5,5,16,No,2,2,4,2,166200,No
1232,R&D-Core,Senior Analyst,56,Female,Divorced,Technical Degree,13,4,5,19,No,2,3,3,0,105900,No
1233,Sales-East,Manager,29,Female,Married,Technical Degree,12,1,2,23,Yes,4,2,3,0,118100,No
1234,Operations,Manager,59,Male,Single,Business,8,2,9,11,No,2,3,3,1,145700,No
1235,Sales-West,Manager,34,Female,Single,Technical Degree,11,8,14,10,No,4,3,3,0,181700,No
1236,Sales-East,Analyst,34,Male,Married,Other,8,4,7,15,No,2,3,3,2,70700,No
1237,Operations,Senior Analyst,25,Male,Divorced,Business,24,3,4,13,Yes,3,3,3,0,95600,Yes
1238,HR,Manager,49,Female,Single,Marketing,13,0,7,13,No,4,3,4,2,112400,No
1239,Finance,Associate,54,Female,Married,Human Resources,7,4,9,4,No,4,3,3,2,50900,No
1240,Customer Support,Analyst,53,Female,Single,Life Sciences,23,0,7,15,No,4,2,4,0,61300,Yes
1241,Sales-East,Associate,26,Male,Divorced,Technical Degree,22,3,7,18,Yes,4,2,4,1,56500,No
1242,Sales-East,Manager,46,Male,Single,Human Resources,15,1,1,14,No,3,4,3,1,109000,No
1243,R&D-Platform,Analyst,38,Female,Single,Other,4,2,9,8,Yes,3,3,3,0,50900,Yes
1244,Sales-East,Senior Analyst,32,Female,Married,Marketing,25,3,9,8,No,3,3,3,1,86600,No
1245,R&D-Platform,Analyst,50,Male,Divorced,Business,21,5,6,21,No,2,3,3,0,71700,Yes
1246,Customer Support,Analyst,45,Female,Married,Other,4,3,11,9,No,3,1,3,0,49400,Yes
1247,Finance,Analyst,54,Male,Single,Technical Degree,27,3,8,9,Yes,3,3,3,3,63500,Yes
1248,HR,Analyst,55,Male,Married,Life Sciences,9,7,16,9,No,2,4,3,1,65200,No
1249,Sales-East,Representative,54,Female,Married,Human Resources,18,2,7,9,No,1,3,3,2,31900,Yes
1250,Sales-West,Analyst,25,Male,Divorced,Business,2,4,4,5,No,1,4,3,0,67900,No
1251,Operations,Senior Analyst,45,Female,Married,Technical Degree,24,3,7,19,No,2,2,3,0,105000,Yes
1252,Sales-East,Associate,39,Female,Single,Life Sciences,27,2,2,10,No,3,4,4,0,39700,No
1253,R&D-Platform,Manager,27,Male,Married,Human Resources,24,1,7,5,Yes,4,2,3,0,126300,No
1254,Sales-East,Associate,21,Female,Married,Marketing,2,3,7,17,Yes,2,3,4,0,47800,No
1255,Operations,Analyst,28,Male,Married,Human Resources,6,3,12,18,No,1,4,3,1,70100,No
1256,Sales-West,Senior Analyst,53,Male,Married,Marketing,16,1,8,11,No,2,3,3,0,87100,No
1257,R&D-Core,Associate,47,Male,Divorced,Human Resources,2,1,8,4,No,3,2,3,2,42600,No
1258,HR,Manager,51,Male,Divorced,Other,20,9,10,6,No,3,4,4,0,167700,No
1259,Finance,Executive,56,Female,Divorced,Life Sciences,25,0,2,1,No,2,2,3,0,188200,Yes
1260,Operations,Senior Analyst,22,Female,Married,Human Resources,6,7,16,16,Yes,4,3,3,0,89700,No
1261,Customer Support,Analyst,36,Male,Single,Business,5,1,5,15,No,2,3,3,0,46700,No
1262,R&D-Core,Analyst,50,Male,Single,Human Resources,29,6,13,4,No,2,3,4,0,64400,No
1263,Sales-East,Senior Analyst,49,Female,Single,Human Resources,27,6,14,11,Yes,2,3,3,1,102100,No
1264,Finance,Analyst,47,Male,Married,Life Sciences,29,4,4,7,No,4,4,3,0,73000,No
1265,Operations,Representative,26,Female,Married,Technical Degree,11,6,8,16,Yes,3,4,3,0,38200,No
1266,Sales-East,Representative,25,Male,Divorced,Marketing,7,11,18,15,No,2,3,3,2,44100,No
1267,Customer Support,Associate,37,Female,Divorced,Technical Degree,24,4,4,12,No,1,4,3,2,39200,No
1268,Sales-West,Senior Analyst,41,Male,Single,Other,5,4,8,3,Yes,3,1,3,2,89400,No
1269,R&D-Platform,Analyst,33,Male,Married,Life Sciences,9,2,6,4,No,4,3,3,1,64100,No
1270,R&D-Platform,Associate,47,Male,Single,Human Resources,19,2,3,24,No,4,3,4,2,44100,No
1271,HR,Representative,29,Female,Married,Human Resources,4,5,12,11,Yes,4,3,3,2,39500,No
1272,Operations,Representative,34,Male,Divorced,Business,15,1,7,26,No,2,4,4,1,31600,No
1273,Finance,Senior Analyst,24,Male,Married,Technical Degree,5,9,10,8,No,1,4,3,2,95600,No
1274,R&D-Core,Senior Analyst,40,Male,Married,Human Resources,18,3,10,6,No,2,3,3,0,95100,Yes
1275,Finance,Senior Analyst,49,Female,Single,Human Resources,3,13,20,4,No,1,4,3,0,95500,No
1276,R&D-Platform,Associate,59,Male,Divorced,Marketing,18,2,8,7,No,4,2,3,1,47500,Yes
1277,R&D-Core,Representative,30,Male,Divorced,Life Sciences,25,11,14,8,No,2,3,3,1,52800,No
1278,R&D-Core,Analyst,45,Male,Married,Other,28,2,4,8,Yes,4,2,4,1,58800,No
1279,R&D-Platform,Analyst,22,Female,Single,Business,12,8,13,10,No,2,4,3,1,69500,No
1280,Sales-West,Analyst,40,Female,Married,Marketing,23,10,11,2,No,1,3,3,0,69700,No
1281,Sales-West,Analyst,55,Male,Married,Technical Degree,29,0,3,14,No,2,4,3,2,50300,No
1282,Sales-East,Analyst,23,Male,Divorced,Marketing,10,2,2,12,Yes,3,2,3,2,58700,No
1283,R&D-Platform,Manager,35,Male,Single,Life Sciences,12,0,0,10,No,4,2,3,3,100900,No
1284,R&D-Core,Manager,25,Male,Married,Human Resources,22,5,6,4,No,3,2,3,0,133200,No
1285,Customer Support,Analyst,41,Male,Single,Human Resources,10,3,10,17,No,4,2,3,0,60600,No
1286,Customer Support,Senior Analyst,54,Male,Single,Life Sciences,14,9,12,25,Yes,3,1,3,2,92500,Yes
1287,R&D-Core,Manager,39,Male,Single,Other,3,14,15,5,No,4,3,3,0,169500,No
1288,HR,Representative,49,Female,Divorced,Business,29,4,7,6,No,4,3,3,0,43500,No
1289,Operations,Associate,32,Male,Married,Life Sciences,16,6,12,16,Yes,4,3,3,3,57600,No
1290,R&D-Core,Senior Analyst,53,Male,Married,Business,14,1,1,19,No,4,2,4,0,83800,No
1291,HR,Representative,30,Female,Married,Business,11,1,3,15,No,4,3,4,1,35600,No
1292,R&D-Platform,Manager,43,Male,Single,Technical Degree,1,0,8,6,Yes,4,3,3,0,103900,Yes
1293,Finance,Senior Analyst,34,Male,Married,Business,26,9,11,8,No,4,1,3,2,103700,No
1294,Operations,Representative,43,Female,Married,Human Resources,27,4,5,12,No,3,2,4,1,41900,No
1295,Sales-East,Representative,31,Male,Single,Technical Degree,23,0,3,24,Yes,1,2,3,0,37800,Yes
1296,Operations,Associate,41,Male,Married,Technical Degree,9,9,9,9,Yes,3,2,3,1,65700,Yes
1297,Finance,Manager,31,Female,Divorced,Technical Degree,7,10,12,5,No,4,3,3,1,126300,No
1298,Customer Support,Analyst,49,Female,Single,Life Sciences,24,3,5,11,Yes,4,4,3,0,76800,Yes
1299,Finance,Manager,29,Female,Divorced,Technical Degree,12,4,6,9,No,3,3,4,0,139000,No
1300,Customer Support,Manager,33,Male,Single,Life Sciences,18,8,12,22,Yes,4,4,3,1,174600,Yes
1301,R&D-Core,Associate,21,Female,Single,Technical Degree,5,10,17,15,No,2,3,3,1,57900,No
1302,Finance,Executive,40,Female,Divorced,Technical Degree,22,4,10,13,No,3,4,3,0,228800,No
1303,Sales-West,Manager,21,Male,Divorced,Other,22,6,14,15,No,3,4,3,0,139600,No
1304,R&D-Platform,Manager,39,Female,Single,Life Sciences,22,3,3,1,No,3,4,3,0,112900,No
1305,Finance,Associate,54,Male,Married,Technical Degree,13,4,6,8,No,3,2,3,1,51700,No
1306,Sales-West,Analyst,46,Female,Married,Marketing,27,2,3,13,No,2,3,3,3,59100,No
1307,Sales-East,Senior Analyst,41,Male,Married,Other,28,0,1,19,No,3,2,3,0,83600,Yes
1308,Customer Support,Analyst,29,Male,Married,Technical Degree,25,3,3,8,Yes,2,3,4,0,68700,No
1309,Customer Support,Representative,54,Male,Married,Technical Degree,14,14,14,12,No,3,1,4,1,53700,No
1310,Finance,Senior Analyst,21,Female,Single,Human Resources,19,9,12,11,Yes,3,2,3,2,115100,No
1311,R&D-Core,Manager,28,Male,Married,Business,3,2,10,6,No,1,3,3,2,140300,No
1312,Finance,Analyst,24,Female,Married,Human Resources,10,0,9,11,No,3,2,3,0,48200,No
1313,Sales-East,Manager,34,Male,Married,Business,29,12,13,26,Yes,4,3,4,0,183800,No
1314,Finance,Analyst,27,Male,Married,Marketing,15,1,8,7,No,3,2,3,1,55000,No
1315,HR,Senior Analyst,26,Male,Married,Human Resources,7,10,13,11,No,1,3,4,2,110400,No
1316,HR,Executive,54,Female,Single,Business,9,2,10,9,Yes,3,3,3,2,179300,No
1317,R&D-Platform,Analyst,42,Male,Single,Technical Degree,1,0,9,15,No,2,2,3,0,51100,Yes
1318,Sales-West,Associate,48,Female,Single,Business,10,0,9,20,Yes,3,4,3,1,49200,Yes
1319,Finance,Senior Analyst,41,Male,Married,Other,27,0,7,11,Yes,2,3,3,1,73700,No
1320,R&D-Platform,Manager,50,Female,Married,Human Resources,14,5,7,0,No,4,3,4,0,127300,No
1321,Customer Support,Representative,50,Female,Divorced,Other,27,2,3,12,Yes,4,3,3,2,43100,No
1322,R&D-Core,Senior Analyst,38,Male,Divorced,Business,13,2,8,4,No,3,3,3,0,64900,No
1323,Sales-East,Senior Analyst,53,Male,Single,Marketing,5,7,15,14,Yes,2,2,3,1,81100,Yes
1324,HR,Senior Analyst,25,Male,Married,Marketing,9,13,17,6,No,1,3,3,0,130200,No
1325,Finance,Senior Analyst,57,Male,Married,Technical Degree,5,2,11,13,No,4,2,3,2,84600,No
1326,Operations,Senior Analyst,39,Male,Married,Other,9,1,4,19,Yes,2,4,4,2,94700,No
1327,Operations,Representative,27,Female,Divorced,Other,10,7,12,12,No,4,3,3,0,41800,No
1328,Sales-East,Manager,54,Male,Married,Human Resources,10,4,11,13,No,4,3,3,1,125100,No
1329,Customer Support,Associate,47,Male,Single,Other,4,1,1,14,No,2,3,3,2,49700,No
1330,Sales-West,Analyst,40,Male,Married,Marketing,6,2,7,6,No,4,4,3,1,57500,Yes
1331,Finance,Executive,31,Female,Married,Technical Degree,1,1,4,11,Yes,4,3,3,0,171100,Yes
1332,R&D-Core,Manager,45,Male,Married,Business,17,1,7,7,No,1,2,3,0,125600,Yes
1333,R&D-Core,Analyst,52,Male,Single,Marketing,14,1,7,14,Yes,3,1,4,0,53000,No
1334,R&D-Platform,Analyst,35,Male,Married,Human Resources,3,4,6,1,Yes,2,3,3,1,54900,No
1335,R&D-Platform,Senior Analyst,26,Male,Married,Marketing,29,1,10,11,No,3,2,3,2,69300,No
1336,Finance,Senior Analyst,26,Male,Married,Human Resources,8,13,22,4,No,4,3,3,2,129900,No
1337,Finance,Representative,51,Male,Married,Marketing,27,3,3,9,No,2,1,3,2,46500,No
1338,Finance,Associate,45,Male,Married,Technical Degree,5,7,13,9,No,1,3,4,1,61500,No
1339,R&D-Core,Analyst,30,Male,Married,Technical Degree,22,11,19,10,No,3,2,4,3,72800,No
1340,Finance,Representative,39,Female,Single,Business,21,4,10,9,Yes,2,2,4,1,36300,Yes
1341,R&D-Core,Senior Analyst,27,Male,Married,Other,19,5,8,11,Yes,4,4,3,1,85100,No
1342,HR,Senior Analyst,34,Male,Married,Business,9,7,14,5,No,2,3,3,3,101700,Yes
1343,R&D-Platform,Associate,52,Male,Married,Marketing,11,5,6,15,No,3,3,3,2,57600,No
1344,HR,Analyst,31,Male,Married,Human Resources,3,3,12,8,No,1,3,3,2,64100,No
1345,Sales-East,Analyst,58,Female,Single,Life Sciences,20,2,2,16,No,2,1,3,0,62700,Yes
1346,R&D-Platform,Associate,48,Male,Divorced,Life Sciences,24,0,1,8,No,4,2,3,1,27200,No
1347,Sales-West,Representative,23,Male,Divorced,Human Resources,7,1,8,8,No,4,4,3,0,37000,No
1348,R&D-Core,Representative,33,Male,Divorced,Marketing,13,2,4,8,No,3,3,3,2,31400,Yes
1349,Sales-East,Associate,33,Male,Married,Other,18,7,15,18,Yes,3,2,3,0,52200,Yes
1350,Finance,Analyst,43,Female,Divorced,Other,24,4,13,7,No,1,4,3,1,69400,No
1351,Operations,Associate,59,Male,Divorced,Marketing,15,1,1,18,Yes,3,4,3,0,46500,No
1352,R&D-Core,Senior Analyst,31,Male,Married,Technical Degree,10,2,8,7,No,3,3,3,0,97100,No
1353,Sales-East,Senior Analyst,27,Male,Divorced,Human Resources,19,1,1,25,Yes,2,1,3,0,102700,No
1354,Finance,Senior Analyst,50,Female,Divorced,Human Resources,11,1,9,16,No,4,3,3,0,62900,No
1355,Sales-East,Associate,45,Male,Single,Business,17,0,1,14,Yes,1,3,3,1,36200,Yes
1356,Operations,Representative,35,Female,Single,Life Sciences,17,4,7,17,No,3,2,4,1,46500,No
1357,Sales-East,Associate,48,Female,Married,Human Resources,20,1,8,10,Yes,1,3,3,0,48600,No
1358,R&D-Core,Senior Analyst,39,Male,Married,Human Resources,3,14,23,14,No,4,2,3,1,109200,No
1359,R&D-Platform,Analyst,55,Male,Married,Life Sciences,4,10,15,9,No,3,3,3,0,74800,No
1360,Sales-East,Senior Analyst,57,Female,Married,Human Resources,29,8,12,15,No,4,2,4,0,104500,Yes
1361,R&D-Core,Associate,33,Male,Divorced,Marketing,10,1,1,12,Yes,3,4,4,2,51800,No
1362,Sales-West,Analyst,49,Male,Divorced,Business,4,3,11,0,Yes,4,2,3,1,62300,Yes
1363,Finance,Senior Analyst,40,Male,Single,Human Resources,3,3,10,8,No,3,1,3,0,91800,No
1364,Operations,Senior Analyst,49,Female,Married,Other,27,1,10,23,No,1,4,3,1,72800,No
1365,R&D-Core,Manager,35,Female,Divorced,Marketing,24,6,7,0,No,2,2,3,1,165200,No
1366,Customer Support,Senior Analyst,34,Female,Married,Technical Degree,20,5,10,15,No,3,1,3,0,102200,No
1367,Sales-East,Senior Analyst,21,Male,Single,Human Resources,22,3,3,14,No,4,4,3,0,86700,No
