customer_id,recency_days,frequency,monetary,R,F,M,rfm_score,segment
532,32,12,8972.01,4,4,4,12,Loyal Customers
533,427,2,453.99,1,1,1,3,Hibernating
534,72,12,9265.15,3,4,4,11,Loyal Customers
535,29,20,27799.99,4,5,5,14,Champions
536,38,11,11297.439999999999,4,3,4,11,Loyal Customers
537,35,12,19952.44,4,4,5,13,Champions
538,19,12,14456.19,4,4,4,12,Loyal Customers
539,47,12,9820.13,3,4,4,11,Loyal Customers
540,27,12,5790.64,4,4,3,11,Loyal Customers
541,240,5,8794.26,1,1,4,6,At Risk
542,127,11,19956.58,2,3,5,10,Loyal Customers
543,118,8,4734.61,2,2,2,6,At Risk
544,17,24,17592.33,5,5,5,15,Champions
545,66,1,1017.11,3,1,1,5,At Risk
546,28,19,15396.91,4,5,5,14,Champions
547,101,5,2750.01,2,1,1,4,Hibernating
548,101,8,3101.39,2,2,1,5,At Risk
549,6,5,14988.04,5,1,5,11,Loyal Customers
550,84,10,6230.43,2,3,3,8,Potential Loyalists
551,56,14,5811.61,3,4,3,10,Loyal Customers
552,113,13,11665.4,2,4,4,10,Loyal Customers
553,21,6,7687.39,4,2,3,9,Potential Loyalists
554,222,5,26281.23,1,1,5,7,Potential Loyalists
555,95,6,3142.49,2,2,1,5,At Risk
556,19,22,11725.29,4,5,4,13,Champions
557,10,8,4449.28,5,2,2,9,Potential Loyalists
558,63,10,4238.9400000000005,3,3,2,8,Potential Loyalists
559,164,17,15882.400000000001,1,5,5,11,Loyal Customers
560,12,22,16277.55,5,5,5,15,Champions
561,8,11,8104.7,5,3,3,11,Loyal Customers
562,61,14,11585.77,3,4,4,11,Loyal Customers
563,141,8,3893.39,2,2,2,6,At Risk
564,117,3,1129.74,2,1,1,4,Hibernating
565,29,10,8959.17,4,3,4,11,Loyal Customers
566,52,15,27073.370000000003,3,4,5,12,Loyal Customers
567,34,11,3600.59,4,3,2,9,Potential Loyalists
568,119,7,7758.02,2,2,3,7,Potential Loyalists
569,95,8,5593.07,2,2,2,6,At Risk
570,132,8,2460.19,2,2,1,5,At Risk
571,124,10,3767.77,2,3,2,7,Potential Loyalists
572,15,6,3545.64,5,2,2,9,Potential Loyalists
573,114,11,6014.68,2,3,3,8,Potential Loyalists
574,5,8,19462.94,5,2,5,12,Loyal Customers
575,34,12,8967.04,4,4,4,12,Loyal Customers
576,70,17,13771.16,3,5,4,12,Loyal Customers
577,202,6,21715.55,1,2,5,8,Potential Loyalists
578,422,3,28529.17,1,1,5,7,Potential Loyalists
580,7,14,7245.3099999999995,5,4,3,12,Loyal Customers
581,86,15,9037.98,2,4,4,10,Loyal Customers
582,4,18,12085.85,5,5,4,14,Champions
583,2,27,18456.07,5,5,5,15,Champions
584,2,15,14136.36,5,4,4,13,Champions
585,59,12,6324.1900000000005,3,4,3,10,Loyal Customers
586,164,17,15951.29,1,5,5,11,Loyal Customers
587,289,6,8382.14,1,2,3,6,At Risk
588,29,11,4366.6,4,3,2,9,Potential Loyalists
589,69,17,7361.6900000000005,3,5,3,11,Loyal Customers
590,143,7,4593.61,1,2,2,5,At Risk
591,29,8,3623.24,4,2,2,8,Potential Loyalists
592,320,5,2426.4700000000003,1,1,1,3,Hibernating
593,34,8,3461.26,4,2,2,8,Potential Loyalists
594,66,16,33807.74,3,5,5,13,Champions
595,69,19,12753.85,3,5,4,12,Loyal Customers
596,8,5,1460.23,5,1,1,7,Potential Loyalists
597,21,7,5695.8,4,2,2,8,Potential Loyalists
598,25,5,5028.99,4,1,2,7,Potential Loyalists
599,78,8,4127.81,2,2,2,6,At Risk
600,88,2,1383.85,2,1,1,4,Hibernating
601,173,2,1282.21,1,1,1,3,Hibernating
602,5,7,4964.49,5,2,2,9,Potential Loyalists
603,163,2,897.54,1,1,1,3,Hibernating
604,298,3,2931.4,1,1,1,3,Hibernating
605,38,15,7533.639999999999,4,4,3,11,Loyal Customers
606,21,8,7885.59,4,2,3,9,Potential Loyalists
607,181,2,2916.13,1,1,1,3,Hibernating
608,23,12,4025.52,4,4,2,10,Loyal Customers
609,12,13,8254.21,5,4,3,12,Loyal Customers
610,23,21,14636.470000000001,4,5,5,14,Champions
611,39,12,10986.470000000001,3,4,4,11,Loyal Customers
612,38,25,29904.34,4,5,5,14,Champions
613,91,3,1907.39,2,1,1,4,Hibernating
614,85,11,127633.37,2,3,5,10,Loyal Customers
615,1,14,9534.31,5,4,4,13,Champions
616,56,12,51627.66,3,4,5,12,Loyal Customers
618,36,24,10213.15,4,5,4,13,Champions
619,13,7,5845.19,5,2,3,10,Loyal Customers
620,75,15,9194.15,2,4,4,10,Loyal Customers
621,10,12,24834.0,5,4,5,14,Champions
622,30,14,5238.63,4,4,2,10,Loyal Customers
623,14,8,4720.58,5,2,2,9,Potential Loyalists
624,6,12,5225.59,5,4,2,11,Loyal Customers
625,62,8,7623.9,3,2,3,8,Potential Loyalists
626,101,5,2487.12,2,1,1,4,Hibernating
627,20,10,5721.43,4,3,2,9,Potential Loyalists
628,11,7,7267.65,5,2,3,10,Loyal Customers
629,169,6,8303.61,1,2,3,6,At Risk
630,256,7,7747.62,1,2,3,6,At Risk
631,19,21,7452.97,4,5,3,12,Loyal Customers
632,56,18,8519.84,3,5,3,11,Loyal Customers
633,83,4,1891.93,2,1,1,4,Hibernating
634,75,9,7223.84,2,3,3,8,Potential Loyalists
635,72,5,5385.35,3,1,2,6,At Risk
636,13,12,6571.05,5,4,3,12,Loyal Customers
637,13,3,1685.97,5,1,1,7,Potential Loyalists
638,145,5,7773.08,1,1,3,5,At Risk
639,81,7,4682.41,2,2,2,6,At Risk
640,40,2,1303.04,3,1,1,5,At Risk
641,34,8,4941.42,4,2,2,8,Potential Loyalists
642,25,12,6802.6900000000005,4,4,3,11,Loyal Customers
643,3,8,6512.95,5,2,3,10,Loyal Customers
644,100,10,7162.68,2,3,3,8,Potential Loyalists
645,124,10,2597.9300000000003,2,3,1,6,At Risk
646,4,10,5525.41,5,3,2,10,Loyal Customers
647,30,19,110933.45,4,5,5,14,Champions
648,21,9,4652.6,4,3,2,9,Potential Loyalists
649,14,15,10444.58,5,4,4,13,Champions
650,59,9,7321.52,3,3,3,9,Potential Loyalists
651,41,3,1010.82,3,1,1,5,At Risk
652,18,8,11052.369999999999,4,2,4,10,Loyal Customers
653,129,5,7916.7300000000005,2,1,3,6,At Risk
654,13,9,6730.97,5,3,3,11,Loyal Customers
655,117,2,867.3100000000001,2,1,1,4,Hibernating
656,16,11,10512.86,5,3,4,12,Loyal Customers
657,89,6,3624.43,2,2,2,6,At Risk
658,107,10,6054.61,2,3,3,8,Potential Loyalists
659,33,7,9220.83,4,2,4,10,Loyal Customers
660,34,9,3787.81,4,3,2,9,Potential Loyalists
661,52,27,27423.260000000002,3,5,5,13,Champions
662,205,2,7646.39,1,1,3,5,At Risk
663,240,3,680.64,1,1,1,3,Hibernating
664,164,10,11241.85,1,3,4,8,Potential Loyalists
665,28,5,3349.83,4,1,1,6,At Risk
666,28,8,5346.4800000000005,4,2,2,8,Potential Loyalists
667,140,7,4687.16,2,2,2,6,At Risk
668,19,10,7332.02,4,3,3,10,Loyal Customers
669,21,13,7200.92,4,4,3,11,Loyal Customers
670,125,17,21471.68,2,5,5,12,Loyal Customers
671,9,5,2354.44,5,1,1,7,Potential Loyalists
672,21,9,6400.17,4,3,3,10,Loyal Customers
673,126,15,7085.04,2,4,3,9,Potential Loyalists
674,22,7,7115.32,4,2,3,9,Potential Loyalists
675,46,22,10302.94,3,5,4,12,Loyal Customers
676,8,9,3626.56,5,3,2,10,Loyal Customers
677,23,4,2510.07,4,1,1,6,At Risk
678,43,11,31370.15,3,3,5,11,Loyal Customers
679,16,16,40045.38,5,5,5,15,Champions
680,157,11,6967.92,1,3,3,7,Potential Loyalists
681,127,5,4186.78,2,1,2,5,At Risk
682,40,3,1574.3899999999999,3,1,1,5,At Risk
683,224,7,4187.85,1,2,2,5,At Risk
684,2,19,60968.26,5,5,5,15,Champions
685,53,17,16298.48,3,5,5,13,Champions
686,30,17,21174.829999999998,4,5,5,14,Champions
687,25,14,16104.42,4,4,5,13,Champions
688,52,12,11196.48,3,4,4,11,Loyal Customers
689,28,4,2033.75,4,1,1,6,At Risk
690,109,2,873.3299999999999,2,1,1,4,Hibernating
691,62,12,11046.949999999999,3,4,4,11,Loyal Customers
692,72,6,2146.42,3,2,1,6,At Risk
693,8,12,12552.61,5,4,4,13,Champions
694,709,1,2026.83,1,1,1,3,Hibernating
695,173,13,12391.12,1,4,4,9,Potential Loyalists
696,231,3,1024.1399999999999,1,1,1,3,Hibernating
697,5,7,3085.1,5,2,1,8,Potential Loyalists
698,276,4,1904.87,1,1,1,3,Hibernating
699,93,10,10103.33,2,3,4,9,Potential Loyalists
700,12,19,7707.61,5,5,3,13,Champions
701,88,6,7310.9,2,2,3,7,Potential Loyalists
702,24,6,7620.71,4,2,3,9,Potential Loyalists
703,10,16,11387.84,5,5,4,14,Champions
704,50,13,15092.68,3,4,5,12,Loyal Customers
705,117,5,70345.07,2,1,5,8,Potential Loyalists
706,50,22,21267.94,3,5,5,13,Champions
707,71,9,7423.610000000001,3,3,3,9,Potential Loyalists
708,2,9,3764.74,5,3,2,10,Loyal Customers
709,15,11,12098.720000000001,5,3,4,12,Loyal Customers
710,98,5,3777.89,2,1,2,5,At Risk
711,38,7,12899.119999999999,4,2,4,10,Loyal Customers
712,1,9,29927.66,5,3,5,13,Champions
713,16,13,9927.95,5,4,4,13,Champions
714,128,3,4522.459999999999,2,1,2,5,At Risk
715,294,1,277.31,1,1,1,3,Hibernating
716,192,13,8569.54,1,4,3,8,Potential Loyalists
717,322,5,1987.62,1,1,1,3,Hibernating
718,52,7,2177.59,3,2,1,6,At Risk
719,5,9,7570.11,5,3,3,11,Loyal Customers
720,261,9,9895.59,1,3,4,8,Potential Loyalists
721,105,3,1355.8799999999999,2,1,1,4,Hibernating
722,226,11,12732.97,1,3,4,8,Potential Loyalists
723,20,7,3724.45,4,2,2,8,Potential Loyalists
724,460,2,1536.82,1,1,1,3,Hibernating
725,196,6,2931.16,1,2,1,4,Hibernating
726,46,9,5761.38,3,3,3,9,Potential Loyalists
727,68,3,2760.39,3,1,1,5,At Risk
728,89,15,18141.08,2,4,5,11,Loyal Customers
729,63,9,8690.71,3,3,3,9,Potential Loyalists
730,34,6,10111.710000000001,4,2,4,10,Loyal Customers
731,56,9,16132.609999999999,3,3,5,11,Loyal Customers
732,23,19,21411.25,4,5,5,14,Champions
733,34,13,36554.93,4,4,5,13,Champions
734,27,20,45963.979999999996,4,5,5,14,Champions
735,56,14,7621.35,3,4,3,10,Loyal Customers
736,100,12,31634.079999999998,2,4,5,11,Loyal Customers
737,3,15,14468.43,5,4,4,13,Champions
738,23,10,4959.9400000000005,4,3,2,9,Potential Loyalists
739,89,3,1265.56,2,1,1,4,Hibernating
740,67,6,3079.81,3,2,1,6,At Risk
741,14,15,7916.1,5,4,3,12,Loyal Customers
742,58,11,9476.2,3,3,4,10,Loyal Customers
743,80,10,26514.719999999998,2,3,5,10,Loyal Customers
744,129,7,4581.88,2,2,2,6,At Risk
745,151,4,11058.84,1,1,4,6,At Risk
746,99,11,17957.57,2,3,5,10,Loyal Customers
747,41,12,9772.21,3,4,4,11,Loyal Customers
748,109,2,879.95,2,1,1,4,Hibernating
749,111,8,5097.32,2,2,2,6,At Risk
750,140,4,1586.6000000000001,2,1,1,4,Hibernating
751,5,8,9428.01,5,2,4,11,Loyal Customers
752,125,8,4422.13,2,2,2,6,At Risk
753,21,7,5748.84,4,2,2,8,Potential Loyalists
754,21,17,32813.85,4,5,5,14,Champions
755,20,14,5700.87,4,4,2,10,Loyal Customers
756,57,11,85566.07,3,3,5,11,Loyal Customers
757,90,12,6683.18,2,4,3,9,Potential Loyalists
758,37,7,4806.58,4,2,2,8,Potential Loyalists
759,16,14,41786.32,5,4,5,14,Champions
760,70,11,12926.4,3,3,4,10,Loyal Customers
761,33,23,10299.62,4,5,4,13,Champions
762,1,11,11925.1,5,3,4,12,Loyal Customers
763,89,8,11615.17,2,2,4,8,Potential Loyalists
764,82,6,5757.95,2,2,3,7,Potential Loyalists
765,319,5,12067.3,1,1,4,6,At Risk
766,145,6,1393.98,1,2,1,4,Hibernating
767,13,9,6712.97,5,3,3,11,Loyal Customers
768,116,2,2865.8999999999996,2,1,1,4,Hibernating
769,24,6,2376.6,4,2,1,7,Potential Loyalists
770,8,14,8568.79,5,4,3,12,Loyal Customers
771,15,14,40140.729999999996,5,4,5,14,Champions
772,177,7,7730.11,1,2,3,6,At Risk
773,12,9,6978.88,5,3,3,11,Loyal Customers
774,173,6,5949.25,1,2,3,6,At Risk
775,79,9,4595.45,2,3,2,7,Potential Loyalists
776,243,3,3888.45,1,1,2,4,Hibernating
777,91,11,4164.99,2,3,2,7,Potential Loyalists
778,10,16,7935.37,5,5,3,13,Champions
779,16,9,3812.97,5,3,2,10,Loyal Customers
780,28,9,6463.83,4,3,3,10,Loyal Customers
781,30,18,11218.92,4,5,4,13,Champions
782,121,16,8480.4,2,5,3,10,Loyal Customers
783,259,8,3819.9500000000003,1,2,2,5,At Risk
784,19,18,21928.37,4,5,5,14,Champions
785,9,13,8453.380000000001,5,4,3,12,Loyal Customers
786,115,16,11719.84,2,5,4,11,Loyal Customers
787,19,9,4846.11,4,3,2,9,Potential Loyalists
788,58,9,3577.03,3,3,2,8,Potential Loyalists
789,1,10,4336.3,5,3,2,10,Loyal Customers
790,27,18,17817.27,4,5,5,14,Champions
791,310,3,2070.26,1,1,1,3,Hibernating
792,75,11,6457.95,2,3,3,8,Potential Loyalists
793,64,11,7198.84,3,3,3,9,Potential Loyalists
794,345,1,184.0,1,1,1,3,Hibernating
795,116,7,4505.94,2,2,2,6,At Risk
796,148,6,11413.869999999999,1,2,4,7,Potential Loyalists
798,148,5,5768.16,1,1,3,5,At Risk
799,55,11,4836.84,3,3,2,8,Potential Loyalists
800,112,10,24018.3,2,3,5,10,Loyal Customers
801,57,7,2919.05,3,2,1,6,At Risk
802,181,4,957.99,1,1,1,3,Hibernating
803,58,12,8638.22,3,4,3,10,Loyal Customers
804,144,21,18306.37,1,5,5,11,Loyal Customers
805,36,7,4921.69,4,2,2,8,Potential Loyalists
806,19,3,8900.0,4,1,4,9,Potential Loyalists
807,11,15,76079.03,5,5,5,15,Champions
808,73,6,2459.49,3,2,1,6,At Risk
809,84,7,2122.48,2,2,1,5,At Risk
810,24,11,5049.83,4,3,2,9,Potential Loyalists
811,444,2,1553.99,1,1,1,3,Hibernating
812,139,6,2895.4300000000003,2,2,1,5,At Risk
813,24,6,8446.64,4,2,3,9,Potential Loyalists
814,17,7,2432.98,5,2,1,8,Potential Loyalists
815,29,13,6104.25,4,4,3,11,Loyal Customers
816,35,12,8502.75,4,4,3,11,Loyal Customers
817,292,9,10439.22,1,3,4,8,Potential Loyalists
818,120,15,7040.61,2,5,3,10,Loyal Customers
819,43,4,3434.02,3,1,2,6,At Risk
820,1,10,4142.47,5,3,2,10,Loyal Customers
821,9,22,22916.6,5,5,5,15,Champions
822,84,7,3479.6499999999996,2,2,2,6,At Risk
823,13,12,69124.48999999999,5,4,5,14,Champions
824,131,7,2706.86,2,2,1,5,At Risk
825,15,15,16937.62,5,5,5,15,Champions
826,104,12,4640.49,2,4,2,8,Potential Loyalists
827,70,13,5253.6900000000005,3,4,2,9,Potential Loyalists
828,109,16,11269.17,2,5,4,11,Loyal Customers
829,5,20,175643.76,5,5,5,15,Champions
830,63,10,6757.71,3,3,3,9,Potential Loyalists
831,11,9,3435.4300000000003,5,3,2,10,Loyal Customers
832,42,9,9300.960000000001,3,3,4,10,Loyal Customers
833,207,7,4216.25,1,2,2,5,At Risk
834,213,1,274.74,1,1,1,3,Hibernating
835,67,14,79089.88,3,4,5,12,Loyal Customers
836,40,13,5960.81,3,4,3,10,Loyal Customers
837,19,15,9543.65,4,5,4,13,Champions
839,320,3,2263.46,1,1,1,3,Hibernating
840,114,6,7556.74,2,2,3,7,Potential Loyalists
841,338,7,3135.95,1,2,1,4,Hibernating
842,5,14,6992.95,5,4,3,12,Loyal Customers
843,34,13,4897.0,4,4,2,10,Loyal Customers
844,48,9,5376.2699999999995,3,3,2,8,Potential Loyalists
845,53,14,7621.39,3,4,3,10,Loyal Customers
846,4,17,17178.45,5,5,5,15,Champions
847,86,9,6142.53,2,3,3,8,Potential Loyalists
848,148,13,4149.51,1,4,2,7,Potential Loyalists
849,9,17,7223.32,5,5,3,13,Champions
850,5,2,2274.73,5,1,1,7,Potential Loyalists
851,136,6,3063.65,2,2,1,5,At Risk
852,127,10,33540.58,2,3,5,10,Loyal Customers
853,52,13,6844.11,3,4,3,10,Loyal Customers
854,152,8,4903.59,1,2,2,5,At Risk
855,116,8,7699.65,2,2,3,7,Potential Loyalists
856,132,7,6687.37,2,2,3,7,Potential Loyalists
857,6,15,23474.9,5,5,5,15,Champions
858,12,10,18562.989999999998,5,3,5,13,Champions
859,18,18,8246.39,4,5,3,12,Loyal Customers
860,72,14,8025.66,3,4,3,10,Loyal Customers
861,47,10,7904.53,3,3,3,9,Potential Loyalists
862,50,19,100012.99,3,5,5,13,Champions
863,169,15,6951.929999999999,1,5,3,9,Potential Loyalists
864,33,14,43935.7,4,4,5,13,Champions
865,103,11,9080.8,2,3,4,9,Potential Loyalists
866,70,26,15648.25,3,5,5,13,Champions
867,62,23,25913.35,3,5,5,13,Champions
868,106,2,1383.37,2,1,1,4,Hibernating
869,56,8,1889.36,3,2,1,6,At Risk
870,44,13,8536.09,3,4,3,10,Loyal Customers
871,135,3,1214.3,2,1,1,4,Hibernating
872,34,6,9053.28,4,2,4,10,Loyal Customers
873,93,15,6920.24,2,5,3,10,Loyal Customers
874,2,13,7019.26,5,4,3,12,Loyal Customers
875,100,9,3415.67,2,3,2,7,Potential Loyalists
876,73,10,6085.36,3,3,3,9,Potential Loyalists
877,141,5,892.5699999999999,2,1,1,4,Hibernating
878,6,11,16749.84,5,3,5,13,Champions
879,264,4,3421.5699999999997,1,1,2,4,Hibernating
880,234,3,7469.08,1,1,3,5,At Risk
881,15,3,4821.780000000001,5,1,2,8,Potential Loyalists
882,54,14,9899.09,3,4,4,11,Loyal Customers
883,28,15,13734.94,4,5,4,13,Champions
884,20,10,6379.59,4,3,3,10,Loyal Customers
885,141,6,3047.28,2,2,1,5,At Risk
886,7,5,6437.59,5,1,3,9,Potential Loyalists
887,94,8,8520.44,2,2,3,7,Potential Loyalists
888,140,8,3303.04,2,2,1,5,At Risk
889,173,12,7350.32,1,4,3,8,Potential Loyalists
890,58,13,9324.03,3,4,4,11,Loyal Customers
891,50,10,10190.16,3,3,4,10,Loyal Customers
892,193,6,3167.5299999999997,1,2,1,4,Hibernating
893,74,17,11169.13,3,5,4,12,Loyal Customers
894,23,21,12808.45,4,5,4,13,Champions
895,140,11,9214.34,2,3,4,9,Potential Loyalists
896,221,2,711.01,1,1,1,3,Hibernating
897,195,7,4504.3099999999995,1,2,2,5,At Risk
898,273,3,651.79,1,1,1,3,Hibernating
899,67,10,5402.41,3,3,2,8,Potential Loyalists
900,165,11,9702.630000000001,1,3,4,8,Potential Loyalists
901,149,5,2196.69,1,1,1,3,Hibernating
902,12,8,18964.37,5,2,5,12,Loyal Customers
903,111,8,4392.55,2,2,2,6,At Risk
904,100,5,1887.1,2,1,1,4,Hibernating
905,34,24,61684.130000000005,4,5,5,14,Champions
906,112,14,13902.94,2,4,4,10,Loyal Customers
907,141,7,12257.77,2,2,4,8,Potential Loyalists
908,74,24,22290.51,3,5,5,13,Champions
909,33,12,5208.85,4,4,2,10,Loyal Customers
910,97,5,2293.63,2,1,1,4,Hibernating
911,48,5,4600.62,3,1,2,6,At Risk
912,27,15,8894.67,4,5,4,13,Champions
913,12,19,74019.81,5,5,5,15,Champions
914,12,14,54187.86,5,4,5,14,Champions
915,43,4,20481.010000000002,3,1,5,9,Potential Loyalists
916,153,9,4616.6,1,3,2,6,At Risk
917,113,1,3651.73,2,1,2,5,At Risk
918,91,15,9593.98,2,5,4,11,Loyal Customers
919,15,7,9530.59,5,2,4,11,Loyal Customers
920,186,7,6808.71,1,2,3,6,At Risk
921,10,30,14417.21,5,5,4,14,Champions
922,74,6,7480.66,3,2,3,8,Potential Loyalists
923,69,13,11175.09,3,4,4,11,Loyal Customers
924,127,7,4040.37,2,2,2,6,At Risk
925,35,4,2756.25,4,1,1,6,At Risk
926,68,8,7563.65,3,2,3,8,Potential Loyalists
927,34,11,2456.4300000000003,4,3,1,8,Potential Loyalists
928,221,10,8108.84,1,3,3,7,Potential Loyalists
929,31,11,5062.0,4,3,2,9,Potential Loyalists
930,124,16,20269.309999999998,2,5,5,12,Loyal Customers
931,66,8,4176.13,3,2,2,7,Potential Loyalists
932,5,17,22820.05,5,5,5,15,Champions
933,6,23,21118.23,5,5,5,15,Champions
934,119,4,1379.99,2,1,1,4,Hibernating
935,231,9,3895.1800000000003,1,3,2,6,At Risk
936,48,19,12487.49,3,5,4,12,Loyal Customers
937,37,11,7908.2,4,3,3,10,Loyal Customers
938,188,7,4287.3,1,2,2,5,At Risk
939,320,7,5328.83,1,2,2,5,At Risk
940,23,5,7151.12,4,1,3,8,Potential Loyalists
941,15,12,7792.34,5,4,3,12,Loyal Customers
942,25,7,9310.730000000001,4,2,4,10,Loyal Customers
943,344,4,1585.38,1,1,1,3,Hibernating
944,12,8,7424.389999999999,5,2,3,10,Loyal Customers
945,63,5,5821.3,3,1,3,7,Potential Loyalists
946,191,5,2557.16,1,1,1,3,Hibernating
947,66,15,18860.42,3,5,5,13,Champions
948,26,12,11155.19,4,4,4,12,Loyal Customers
949,26,27,12557.09,4,5,4,13,Champions
950,17,12,11385.029999999999,5,4,4,13,Champions
951,7,12,26002.19,5,4,5,14,Champions
952,6,7,3464.6499999999996,5,2,2,9,Potential Loyalists
953,29,18,11795.140000000001,4,5,4,13,Champions
954,5,10,9024.89,5,3,4,12,Loyal Customers
955,44,10,34783.32,3,3,5,11,Loyal Customers
956,135,5,1641.47,2,1,1,4,Hibernating
957,151,7,3586.11,1,2,2,5,At Risk
958,203,13,3192270.6399999997,1,4,5,10,Loyal Customers
959,17,13,7851.64,5,4,3,12,Loyal Customers
960,135,13,9686.640000000001,2,4,4,10,Loyal Customers
961,40,18,8493.869999999999,3,5,3,11,Loyal Customers
962,16,16,20002.48,5,5,5,15,Champions
963,20,16,14320.85,4,5,4,13,Champions
964,325,4,3134.0699999999997,1,1,1,3,Hibernating
965,46,6,4060.21,3,2,2,7,Potential Loyalists
966,87,7,17244.96,2,2,5,9,Potential Loyalists
967,102,8,3306.05,2,2,1,5,At Risk
968,5,13,8213.28,5,4,3,12,Loyal Customers
969,19,16,103390.93000000001,4,5,5,14,Champions
970,104,6,16498.15,2,2,5,9,Potential Loyalists
971,190,5,1366.26,1,1,1,3,Hibernating
972,83,9,4112.6,2,3,2,7,Potential Loyalists
973,30,4,3047.02,4,1,1,6,At Risk
974,172,9,18024.2,1,3,5,9,Potential Loyalists
975,36,32,55492.87,4,5,5,14,Champions
976,30,9,57099.200000000004,4,3,5,12,Loyal Customers
977,308,6,2522.0299999999997,1,2,1,4,Hibernating
978,36,10,3784.28,4,3,2,9,Potential Loyalists
979,728,1,532.94,1,1,1,3,Hibernating
980,49,6,26225.37,3,2,5,10,Loyal Customers
981,18,13,18611.14,4,4,5,13,Champions
982,77,7,5641.299999999999,2,2,2,6,At Risk
983,95,10,12422.09,2,3,4,9,Potential Loyalists
984,92,14,8903.29,2,4,4,10,Loyal Customers
985,50,6,4994.370000000001,3,2,2,7,Potential Loyalists
986,192,12,6418.78,1,4,3,8,Potential Loyalists
987,112,3,3406.39,2,1,2,5,At Risk
988,27,10,7576.610000000001,4,3,3,10,Loyal Customers
989,99,4,10731.95,2,1,4,7,Potential Loyalists
990,175,3,1256.06,1,1,1,3,Hibernating
991,104,9,9793.529999999999,2,3,4,9,Potential Loyalists
992,9,16,6858.5599999999995,5,5,3,13,Champions
993,9,16,15069.84,5,5,5,15,Champions
994,535,1,3371.83,1,1,2,4,Hibernating
995,33,17,10084.62,4,5,4,13,Champions
996,19,16,9400.56,4,5,4,13,Champions
997,105,4,3361.85,2,1,2,5,At Risk
998,62,10,3373.75,3,3,2,8,Potential Loyalists
999,326,8,3333.37,1,2,1,4,Hibernating
1000,33,12,13087.31,4,4,4,12,Loyal Customers
1001,10,7,30307.53,5,2,5,12,Loyal Customers
1002,30,10,9551.74,4,3,4,11,Loyal Customers
1003,91,8,6343.5,2,2,3,7,Potential Loyalists
1004,108,8,20698.89,2,2,5,9,Potential Loyalists
1005,603,2,556.43,1,1,1,3,Hibernating
1006,216,2,2114.06,1,1,1,3,Hibernating
1007,584,2,1059.62,1,1,1,3,Hibernating
1008,72,12,350888.83999999997,3,4,5,12,Loyal Customers
1009,325,2,1494.92,1,1,1,3,Hibernating
1010,13,8,40526.61,5,2,5,12,Loyal Customers
1011,54,13,14802.48,3,4,5,12,Loyal Customers
1012,11,11,6456.139999999999,5,3,3,11,Loyal Customers
1013,30,6,5106.53,4,2,2,8,Potential Loyalists
1014,9,12,4516.5,5,4,2,11,Loyal Customers
1015,5,12,7447.54,5,4,3,12,Loyal Customers
1016,108,10,16571.97,2,3,5,10,Loyal Customers
1017,407,1,398.0,1,1,1,3,Hibernating
1018,117,7,3127.44,2,2,1,5,At Risk
1019,68,7,5990.54,3,2,3,8,Potential Loyalists
1020,41,19,15151.74,3,5,5,13,Champions
1021,39,8,4382.28,3,2,2,7,Potential Loyalists
1022,10,13,8265.97,5,4,3,12,Loyal Customers
1023,98,10,3187.1400000000003,2,3,1,6,At Risk
1024,1,2,1880.5600000000002,5,1,1,7,Potential Loyalists
1025,4,12,6563.900000000001,5,4,3,12,Loyal Customers
1026,417,2,4211.54,1,1,2,4,Hibernating
1027,57,7,3985.8199999999997,3,2,2,7,Potential Loyalists
1028,1,5,2684.85,5,1,1,7,Potential Loyalists
1029,29,8,5312.34,4,2,2,8,Potential Loyalists
1030,6,15,27636.16,5,5,5,15,Champions
1031,84,5,41816.479999999996,2,1,5,8,Potential Loyalists
1032,81,4,1606.97,2,1,1,4,Hibernating
1033,6,9,6285.79,5,3,3,11,Loyal Customers
1034,131,2,2584.53,2,1,1,4,Hibernating
1035,542,1,508.54,1,1,1,3,Hibernating
1036,11,8,6922.7,5,2,3,10,Loyal Customers
1037,184,9,6236.74,1,3,3,7,Potential Loyalists
1038,102,6,7434.81,2,2,3,7,Potential Loyalists
1039,53,7,4290.3,3,2,2,7,Potential Loyalists
1040,4,11,10173.27,5,3,4,12,Loyal Customers
1041,167,2,1582.48,1,1,1,3,Hibernating
1042,73,8,4152.95,3,2,2,7,Potential Loyalists
1043,47,7,16513.53,3,2,5,10,Loyal Customers
1044,32,14,28365.98,4,4,5,13,Champions
1045,21,17,36897.31,4,5,5,14,Champions
1046,37,5,4055.51,4,1,2,7,Potential Loyalists
1047,263,2,1885.6599999999999,1,1,1,3,Hibernating
1048,188,5,3728.7799999999997,1,1,2,4,Hibernating
1049,496,5,9074.36,1,1,4,6,At Risk
1050,37,8,11245.41,4,2,4,10,Loyal Customers
1051,304,7,4656.42,1,2,2,5,At Risk
1052,154,7,4351.32,1,2,2,5,At Risk
1053,45,5,1503.73,3,1,1,5,At Risk
1054,50,8,16561.579999999998,3,2,5,10,Loyal Customers
1055,8,6,7600.34,5,2,3,10,Loyal Customers
1056,77,7,8098.74,2,2,3,7,Potential Loyalists
1057,47,17,11090.64,3,5,4,12,Loyal Customers
1058,128,11,9057.93,2,3,4,9,Potential Loyalists
1059,151,5,3531.5000000000005,1,1,2,4,Hibernating
1060,56,12,178992.73,3,4,5,12,Loyal Customers
1061,10,11,9370.369999999999,5,3,4,12,Loyal Customers
