customer_id,region,signup_days_ago,loyalty_score
3526,East,215,0.047248723857176336
3527,West,543,0.15117663023253267
3528,South,42,0.15442452516646943
3529,East,305,0.21690229501980549
3530,Central,629,0.37267332660894115
3531,East,462,0.17247124140031872
3532,North,156,0.20345217716954062
3533,East,168,0.48992555676449234
3534,Central,633,0.45332592330956606
3535,North,758,0.33855632672420677
3536,Central,630,0.4200488613301681
3537,Central,166,0.300636611623187
3538,East,611,0.5616821855185281
3539,South,270,0.1955898650027041
3540,North,545,0.3431345247528067
3541,North,543,0.3157089355926338
3542,South,799,0.28670974865214194
3543,West,747,0.28056288983775873
3544,Central,95,0.4719309469067844
3545,North,30,0.1925332075205992
3546,East,840,0.18988323379541733
3547,East,295,0.4494061248075322
3548,South,87,0.34696564881281106
3549,East,196,0.41519992275460976
3550,Central,460,0.1265708318032675
3551,East,803,0.09830450147576121
3552,North,833,0.36768199331327517
3553,West,601,0.14330785691526207
3554,North,263,0.2685676380409118
3555,Central,649,0.47244710278459834
3556,Central,758,0.2742050122928545
3557,North,387,0.1657667815926979
3558,East,546,0.2723472500133265
3559,West,455,0.5357381964107332
3560,East,779,0.29146398730589146
3561,East,562,0.02936412056624483
3562,Central,72,0.21234614949574468
3563,South,788,0.2673323311006723
3564,East,513,0.42462812148291823
3565,North,404,0.32528936838010036
3566,South,194,0.3513686597234353
3567,Central,637,0.315779894128176
3568,West,45,0.11826155152499622
3569,West,180,0.11684340742143355
3570,North,629,0.2401488966382468
3571,Central,267,0.060254950451089896
3572,South,682,0.3028238158046009
3573,East,258,0.1702942375795785
3574,South,670,0.08315420980517844
3575,East,620,0.39814175938180424
3576,East,662,0.10873776180309823
3577,South,668,0.36755581628800515
3578,East,725,0.5599785526289521
3579,South,350,0.13940267563998912
3580,West,438,0.17151015746222883
3581,East,90,0.1266281409310421
3582,Central,332,0.4269815638238557
3583,North,429,0.2933374295221982
3584,North,700,0.16557980426109745
3585,North,815,0.45685835621397203
3586,North,609,0.22315458117297257
3587,East,141,0.1262591929024317
3588,North,204,0.23048046836055355
3589,North,494,0.20089917118752113
3590,South,408,0.06705244435617377
3591,East,839,0.053280359825654024
3592,West,188,0.06783606129627302
3593,East,526,0.08316135153923615
3594,Central,707,0.3154069364589967
3595,North,410,0.15432525402451314
3596,East,245,0.1466135991875668
3597,South,143,0.11329538810102799
3598,West,571,0.2959821763952768
3599,North,578,0.33850132457685406
3600,Central,669,0.3754605891283696
3601,West,758,0.4305249248680271
3602,East,892,0.5041680691787267
3603,East,193,0.10054863682851005
3604,South,406,0.5330942449017426
3605,North,311,0.14193441064243284
3606,Central,789,0.3220091822743433
3607,West,132,0.24638314545829826
3608,North,607,0.04029442505418702
3609,North,304,0.557533225979899
3610,South,37,0.5551684293630541
3611,West,549,0.22307709449929997
3612,East,370,0.6570315191135752
3613,West,630,0.2602301764803832
3614,North,372,0.36378915044262183
3615,Central,195,0.3283718375256272
3616,North,134,0.43897934063785327
3617,South,187,0.43932932531508573
3618,Central,410,0.5077036071698809
3619,West,263,0.20379459893804994
3620,East,131,0.21709526927982037
3621,Central,305,0.7679850447783093
3622,North,756,0.5314093068599575
3623,North,760,0.7455634462748377
3624,North,344,0.0428061881082898
3625,South,483,0.2436538907636364
3626,West,189,0.199441653290554
3627,East,388,0.538007642934749
3628,East,553,0.34615110054329806
3629,West,46,0.32263459146619317
3630,South,776,0.2773002234858105
3631,North,816,0.28487159569543846
3632,South,843,0.12886986652236765
3633,West,213,0.15845139508295994
3634,East,808,0.2950694321668555
3635,Central,129,0.36812003135056276
3636,Central,797,0.19978787295066985
3637,West,148,0.6468947639793213
3638,West,332,0.2862281732536713
3639,East,855,0.053555324066035706
3640,Central,469,0.4668036783261629
3641,East,218,0.4259550126770958
3642,South,353,0.38861424063505734
3643,North,317,0.27167825948671953
3644,West,832,0.2713938768791582
3645,South,388,0.2046742021637621
3646,West,110,0.5353875861540183
3647,Central,174,0.17695397721241934
3648,South,512,0.3227279826737528
3649,South,41,0.34068314385126897
3650,North,244,0.2698990754892009
3651,East,555,0.33170939229023527
3652,West,769,0.541197505656846
3653,South,113,0.13142730316743587
3654,East,325,0.17034128081393426
3655,East,369,0.2307226386330941
3656,South,781,0.05621878600458143
3657,North,714,0.29974093632844845
3658,North,837,0.2781894162256783
3659,West,570,0.44103031696868783
3660,South,179,0.48709803505406707
3661,North,846,0.18327640205863507
3662,East,686,0.20425864542205732
3663,West,604,0.2688412394007148
3664,West,334,0.4886438789495319
3665,South,721,0.1307173815342962
3666,East,380,0.29786622136220947
3667,West,311,0.07248996573454207
3668,Central,268,0.05739183229994791
3669,West,604,0.0822576062143979
3670,West,566,0.3040627767331159
3671,North,227,0.14359367771771453
3672,East,328,0.12343263445587441
3673,Central,227,0.1484726534134777
3674,North,674,0.32779021227034894
3675,South,328,0.4471912763015601
3676,West,707,0.32797191418917354
3677,Central,231,0.13383112617256587
3678,North,373,0.05517508866377235
3679,Central,52,0.013363308636110181
3680,South,34,0.3741627106847443
3681,Central,55,0.12377825326500226
3682,Central,87,0.4422707547508604
3683,West,837,0.6059963522901655
3684,Central,268,0.530390526833083
3685,Central,492,0.19443922476016456
3686,Central,859,0.4713386724805442
3687,East,453,0.21172509808565126
3688,East,372,0.09422592026980776
3689,North,664,0.4918775124637925
3690,North,677,0.4759572761395326
3691,West,117,0.1558294019750991
3692,North,844,0.2842419631348092
3693,Central,137,0.18904063217745548
3694,South,327,0.4828902685996948
3695,North,859,0.1851270105523131
3696,South,518,0.5043559308512275
3697,North,524,0.44804120375950623
3698,North,771,0.31644053194818617
3699,East,420,0.39383753797885296
3700,South,564,0.06572906229658024
3701,West,504,0.19659312210387458
3702,South,127,0.37280985957563556
3703,West,294,0.4729494909547921
3704,West,699,0.5218890757554808
3705,North,315,0.052798617974127306
3706,North,816,0.21850583010505725
3707,Central,864,0.10288926469722946
3708,West,698,0.06320640816848541
3709,North,30,0.2893454932208351
3710,West,684,0.12757311985226355
3711,South,883,0.2988034416560587
3712,North,687,0.20051350478856256
3713,South,584,0.34670096848939735
3714,West,562,0.41029281813826723
3715,South,461,0.23274364929414024
3716,East,245,0.13495519986668164
3717,North,445,0.3796567570861173
3718,North,822,0.0694715734848168
3719,South,104,0.11884443913331957
3720,East,142,0.1932168564301357
3721,Central,791,0.06541940269652462
3722,West,749,0.05425051529959617
3723,North,474,0.3457829222069543
3724,North,342,0.42927140657062834
3725,South,126,0.2976806189187825
3726,Central,616,0.0710766165170422
3727,East,499,0.14722322176281563
3728,West,730,0.3747389156488868
3729,South,345,0.325443082704595
3730,East,724,0.4754534074776117
3731,East,860,0.49333805270783354
3732,West,170,0.6248082510009083
3733,East,695,0.1724036370330912
3734,South,561,0.27728440921942177
3735,East,384,0.1414953686051542
3736,Central,216,0.1696898604643373
3737,South,164,0.2621070303175321
3738,West,127,0.19586612626240402
3739,Central,261,0.1406453272097568
3740,East,476,0.3409546735510837
3741,East,498,0.13212983264185654
3742,North,889,0.38201374065968063
3743,West,674,0.3786986498155823
3744,Central,884,0.2882362597455413
3745,Central,685,0.224610254639932
3746,North,528,0.09103801341090052
3747,Central,740,0.25300481226886157
3748,South,701,0.3391744708491557
3749,West,732,0.13672221187203332
3750,South,247,0.36318383012714994
3751,South,660,0.5043054063292963
3752,West,225,0.42746666179498144
3753,East,306,0.7205486972078595
3754,Central,644,0.23345125306122064
3755,South,469,0.30532252626095946
3756,Central,713,0.23664178275943523
3757,East,656,0.10812611089468566
3758,North,675,0.19715348580027775
3759,South,158,0.038433720861190936
3760,West,120,0.4462935290462853
3761,Central,246,0.18609521196559745
3762,North,339,0.3053419584036168
3763,South,743,0.13393643374191588
3764,East,68,0.299019517101333
3765,West,500,0.2693787471621945
3766,West,713,0.33942795925178554
3767,Central,345,0.12335745900157996
3768,South,301,0.08419654877513352
3769,North,207,0.4025826053128114
3770,North,403,0.1084642139242248
3771,Central,565,0.3074674653877189
3772,East,533,0.44613405897755987
3773,North,769,0.48829157478761404
3774,West,30,0.30109097258836454
3775,East,284,0.16225108655578888
3776,South,338,0.47793698059476647
3777,North,370,0.20603285771512703
3778,West,662,0.012455311619018587
3779,West,117,0.33463828637176657
3780,South,278,0.3437499983525159
3781,South,77,0.5182782461136006
3782,South,526,0.12022040610640303
3783,West,868,0.2624010886242824
3784,South,880,0.5870201836253826
3785,South,71,0.08296736783468739
3786,South,132,0.20054972072627797
3787,Central,526,0.3605957894647061
3788,East,263,0.45722296514904187
3789,South,231,0.27997703850270234
3790,East,625,0.29970307494647747
3791,West,297,0.2796401537736498
3792,Central,550,0.5782028267058602
3793,Central,63,0.29715363007779905
3794,East,880,0.4644714614178635
3795,East,103,0.27653901219696075
3796,South,60,0.3274833519324436
3797,West,393,0.09355167564157496
3798,West,793,0.29069784464965615
3799,South,585,0.4886628037717837
3800,East,455,0.16312548827228657
3801,North,270,0.58011926059905
3802,West,227,0.33749507750198804
3803,South,598,0.19704793512936178
3804,South,467,0.3527800522906352
3805,North,563,0.30669946624009914
3806,North,388,0.07608312702725172
3807,North,291,0.09063274674617017
3808,West,186,0.164634709777495
3809,West,284,0.06766716696449279
3810,East,220,0.2446265456909894
3811,South,454,0.2271476901452255
3812,Central,280,0.16923847357004873
3813,Central,722,0.27262549987052437
3814,West,510,0.46696305397021465
3815,West,296,0.37384370501847625
3816,West,102,0.33728220537687015
3817,West,136,0.622608600978349
3818,South,107,0.468172960931773
3819,East,309,0.4304535688281032
3820,North,318,0.25743807229567045
3821,West,72,0.6722334738574713
3822,West,645,0.24411699715745536
3823,Central,490,0.2721835805372247
3824,North,881,0.029549358756424452
3825,East,802,0.33673674086855027
3826,West,40,0.13725097738744998
3827,Central,638,0.5651331033287738
3828,Central,875,0.25892744516991695
3829,North,727,0.10101719724175842
3830,Central,626,0.21373812144988966
3831,Central,151,0.5909308987147817
3832,Central,813,0.3887186135814445
3833,West,745,0.7826250389675212
3834,Central,496,0.7753049085055894
3835,North,831,0.201353447045367
3836,South,432,0.37189418771537475
3837,North,493,0.08496549585195826
3838,East,713,0.021347007195643655
3839,Central,656,0.32036529058396157
3840,West,509,0.19612207718087818
3841,East,711,0.1063972488545944
3842,West,810,0.1570588849762825
3843,East,594,0.1629289721641564
3844,East,806,0.2858759029728508
3845,West,387,0.3181813509867019
3846,East,491,0.2737531127317193
3847,West,594,0.42169166467247576
3848,West,529,0.47478988735680916
3849,East,185,0.2297208492309483
3850,South,426,0.14207448884401677
3851,East,147,0.1346814437294502
3852,Central,629,0.10374943782810739
3853,East,724,0.07577157430826721
3854,Central,623,0.11008640870675132
3855,West,782,0.08888554478317064
3856,North,596,0.44907190673112524
3857,East,359,0.24918984393620897
3858,North,84,0.26404830072682994
3859,North,58,0.12858161352442926
3860,South,868,0.09648506153157645
3861,West,707,0.050457106781575806
3862,West,321,0.19138780017905707
3863,East,861,0.30759659568278996
3864,East,244,0.4299556363907732
3865,South,701,0.11196770571627825
3866,Central,213,0.1967409580137858
3867,Central,647,0.2118745567837811
3868,West,90,0.3803155893120024
3869,South,624,0.40085990797968607
3870,Central,427,0.6469545476040574
3871,West,536,0.21160921954782327
3872,North,66,0.0929675403562397
3873,South,351,0.25858572515982275
3874,South,169,0.3211148625805697
3875,West,566,0.642867510682843
3876,East,34,0.18741339166901072
3877,South,817,0.6561389793192849
3878,South,181,0.1892087345959875
3879,East,483,0.3183827958876346
3880,West,895,0.40144311825346307
3881,East,386,0.20580693970499
3882,South,501,0.03958285217252509
3883,West,865,0.09844828557047658
3884,Central,88,0.04541466230535395
3885,North,519,0.0867925361348136
3886,East,520,0.07116799822721756
3887,South,659,0.3328563795518638
3888,North,552,0.4605835401845335
3889,Central,447,0.08150271465572183
3890,Central,506,0.3934088747067935
3891,South,277,0.12181414899314409
3892,South,322,0.10375105148883017
3893,North,856,0.3762643081770424
3894,West,601,0.5639660287003145
3895,North,623,0.12114001473753207
3896,East,154,0.2559928749925041
3897,North,366,0.07086093625208467
3898,West,221,0.3776420049376419
3899,Central,855,0.11663624230136924
3900,North,895,0.2989096072620465
3901,West,321,0.3276893049298679
3902,Central,391,0.07778457974051652
3903,North,625,0.3085855278131534
3904,Central,158,0.49945579771304344
3905,West,518,0.11873024884873709
3906,East,218,0.20295386062959464
3907,West,489,0.05233894735390443
3908,South,659,0.19490339520988625
3909,North,673,0.3177432356128997
3910,East,131,0.20111242046717262
3911,West,281,0.31240506092533493
3912,Central,337,0.3083946327881205
3913,East,661,0.19750765924212652
3914,South,315,0.33763402281959204
3915,North,433,0.25363967297668205
3916,Central,228,0.3234521494296976
3917,South,330,0.1619301693589342
3918,Central,444,0.3833687279090299
3919,North,212,0.47053499066700566
3920,North,125,0.16782270871296603
3921,South,153,0.045909354569964984
3922,East,427,0.15946441176601986
3923,South,172,0.20529068881273702
3924,Central,58,0.29548146494062205
3925,East,755,0.16603625390977753
3926,North,874,0.5266636893816529
3927,West,474,0.5269935915655078
3928,South,556,0.35510471211126726
3929,West,174,0.44160479097109945
3930,West,95,0.35844495808127574
3931,Central,99,0.1842014197699223
3932,East,195,0.16571411740914863
3933,South,126,0.2638538621884442
3934,East,670,0.14312968760023637
3935,South,700,0.30725252558059907
3936,East,666,0.26976302247544487
3937,North,280,0.1394633949159873
3938,South,347,0.08807687466362404
3939,Central,341,0.25327579784460835
3940,Central,159,0.14778064234613
3941,North,441,0.12099282729587205
3942,Central,496,0.2930239809806036
3943,West,207,0.18772385313597723
3944,North,270,0.3660635801948502
3945,Central,439,0.08518085831271716
3946,Central,114,0.2817317598284901
3947,West,542,0.15497884694516245
3948,West,331,0.11121732082751554
3949,South,647,0.15849028555435066
3950,East,683,0.12688794281079918
3951,West,352,0.15876345600450834
3952,East,338,0.5925353433343444
3953,South,489,0.09796197838313721
3954,West,65,0.26482037324322333
3955,Central,197,0.3928215582344054
3956,Central,134,0.359855752682553
3957,North,277,0.06999740056436875
3958,East,548,0.23426458431098834
3959,North,242,0.07576719656286172
3960,West,484,0.7243285750344121
3961,South,632,0.3926502045805091
3962,Central,617,0.19131985957167583
3963,West,491,0.25779878915674487
3964,South,527,0.06616833720726233
3965,West,414,0.5128632401636106
3966,North,462,0.18566529479477623
3967,North,721,0.2071341039707538
3968,North,443,0.09297172640281447
3969,East,336,0.5855437311116104
3970,Central,866,0.37693808051967975
3971,South,827,0.39494758367953187
3972,West,780,0.19672231005065918
3973,North,744,0.234870159605112
3974,South,363,0.36128684550439644
3975,West,864,0.4182687147307283
3976,Central,598,0.16175895479271532
3977,Central,805,0.3758476415272166
3978,West,47,0.3118815915468551
3979,East,122,0.2882231467260357
3980,North,48,0.6125103295581299
3981,South,897,0.0852995661826041
3982,Central,307,0.12647153758136553
3983,East,64,0.2859126900660227
3984,South,686,0.22723254533552192
3985,South,718,0.5494748960160942
3986,North,835,0.43915053679041255
3987,West,533,0.2463963824257993
3988,South,624,0.2989293334665704
3989,Central,567,0.22369983907143356
3990,East,644,0.1289029180659934
3991,West,479,0.19196747416541515
3992,North,57,0.30581925149027994
3993,North,175,0.21520297244811
3994,South,839,0.2599254636909192
3995,North,72,0.551742669810094
3996,Central,105,0.04052132261682159
3997,West,726,0.015372481964952446
3998,South,853,0.3501830689275726
3999,East,418,0.42740104660999545
4000,East,153,0.1131470999115569
4001,West,541,0.21250728842777003
4002,North,59,0.2444769409694838
4003,South,343,0.19791379715106888
4004,North,520,0.1226377347383815
4005,Central,795,0.21013250492589297
4006,South,128,0.1838130909646081
4007,West,557,0.5550561100312309
4008,Central,55,0.2995122517275614
4009,South,434,0.27836198390165756
4010,North,611,0.2584748854629233
4011,South,61,0.10597147966513916
4012,West,672,0.2385041712745012
4013,East,887,0.14295721560970176
4014,North,284,0.37902859856746285
4015,North,688,0.30078886754808437
4016,West,494,0.09912326733633839
4017,West,828,0.46008819277375357
4018,North,539,0.14752910395837346
4019,West,728,0.20012116067827776
4020,South,169,0.4439225345115596
4021,North,252,0.520800344368005
4022,South,412,0.39110607542383635
4023,West,816,0.540771632585474
4024,West,584,0.5157043777142918
4025,East,214,0.4043093658704276
4026,South,800,0.3389921038229554
4027,South,568,0.34966649249853515
4028,South,394,0.7693629267741157
4029,South,364,0.2804562450382338
4030,East,638,0.1082816538522182
4031,East,796,0.10625430164987677
4032,North,466,0.34475994154617806
4033,South,764,0.4051961191304988
4034,North,645,0.040852782737222905
4035,West,94,0.3297298773450709
4036,East,716,0.25271225639881073
4037,West,517,0.47794627496726916
4038,North,491,0.4489998843662128
4039,South,563,0.2137375764653055
4040,North,83,0.12580224594239245
4041,North,819,0.22648838373728655
4042,West,791,0.26544613280060386
4043,North,898,0.34956704480707534
4044,North,552,0.23558587377400073
4045,South,238,0.07417956857453446
4046,South,552,0.3364436729019272
4047,Central,275,0.3341934755524544
4048,Central,473,0.472403213828545
4049,East,727,0.25621326746119893
4050,North,181,0.43648845742839304
4051,East,425,0.346888847119598
4052,East,452,0.13979607120952503
4053,East,838,0.08111380884838174
4054,North,497,0.18095809095031562
4055,North,326,0.08855670589262728
4056,North,363,0.2592008861808444
4057,South,293,0.2992257499386047
4058,East,159,0.2065154689068261
4059,Central,647,0.6526472913537423
4060,South,693,0.09289748211813081
4061,West,202,0.2743052282148587
4062,South,427,0.3460669139988293
4063,North,685,0.09516238068322727
4064,West,639,0.5203556725443048
4065,North,99,0.6905877530302486
4066,Central,70,0.39941040781199655
4067,Central,91,0.0678299105080296
4068,North,468,0.3659522982549288
4069,North,825,0.25160747404663075
4070,North,94,0.2879416385296075
4071,Central,639,0.7078935401859907
4072,North,668,0.22595100133791834
4073,West,868,0.4344215526406239
4074,South,535,0.07010329310538072
4075,East,860,0.3723127024806464
4076,North,422,0.06186464532863267
4077,West,260,0.21074986640964463
4078,West,876,0.4377081165868597
4079,North,483,0.43766116960187007
4080,South,313,0.15555584346711746
4081,East,589,0.29768723546836623
4082,East,397,0.3572122160861688
4083,Central,680,0.4441620179667005
4084,South,671,0.28494844330844993
4085,Central,46,0.43921694776091236
4086,North,486,0.5134763095927682
4087,Central,773,0.2407767540074922
4088,Central,602,0.2243466076816538
4089,West,656,0.18199726992356868
4090,Central,879,0.2202074189880097
4091,South,329,0.28893881839016233
4092,West,635,0.18611908423753412
4093,North,55,0.4749056775369179
4094,South,161,0.5217179334202571
4095,East,637,0.34254890898652784
4096,Central,212,0.3882248915998376
4097,Central,714,0.03866671625154838
4098,East,786,0.2973060215091016
4099,Central,807,0.16455376523703266
4100,West,71,0.18969013060802917
4101,West,313,0.4057900925057086
4102,North,472,0.40282552794820875
4103,East,43,0.27067236739681505
4104,East,818,0.39960536378629524
4105,West,869,0.12805634562619828
4106,East,705,0.5304365823767712
4107,West,271,0.48349265708352757
4108,Central,130,0.21013687156652625
4109,East,749,0.1951029616768484
4110,West,674,0.36461723626359255
4111,East,852,0.25704856926285763
4112,West,362,0.11623418766961524
4113,East,176,0.31311090629397154
4114,Central,814,0.11799317970660723
4115,West,123,0.27261778047386376
4116,West,528,0.07176665157238718
4117,South,440,0.4260442153664104
4118,East,507,0.2617430591394234
4119,Central,380,0.32695980277467696
4120,Central,37,0.5277691398425159
4121,Central,570,0.48617154771348087
4122,West,247,0.4110670843544476
4123,West,132,0.04660930903717775
4124,North,389,0.382220951634032
4125,West,282,0.5709454105701438
4126,South,659,0.1394053221478942
4127,Central,345,0.13686602023857267
4128,North,482,0.2754354079836222
4129,Central,452,0.1939023250529991
4130,East,771,0.4974147502568782
4131,North,119,0.11597618571893813
4132,West,59,0.1447915051938693
4133,West,784,0.048349545186478673
4134,West,310,0.21666280373462038
4135,West,654,0.12188885600040426
4136,East,549,0.18383454068771438
4137,North,694,0.26844208987776136
4138,Central,603,0.6268924711288758
4139,Central,242,0.32517908986410043
4140,West,467,0.2695715276674051
4141,North,296,0.2881088750942883
4142,West,377,0.5021155353112077
4143,South,504,0.44317987310348733
4144,Central,92,0.5367541024344155
4145,North,57,0.17880152326828047
4146,North,635,0.20827170883168894
4147,North,106,0.14602497921227678
4148,West,816,0.21556434407434144
4149,West,588,0.19535190314982984
4150,West,733,0.39460093574771277
4151,South,440,0.0727705143479115
4152,Central,640,0.2806780538046668
4153,East,191,0.265645196858569
4154,North,581,0.3980108939147865
4155,West,300,0.18699578718768997
4156,East,701,0.45022726569432553
4157,East,349,0.22924300092385286
4158,South,705,0.2017841989331566
4159,West,807,0.18722704350883654
4160,North,36,0.10880762827607744
4161,East,84,0.08816048849082056
4162,East,341,0.4447874666325655
4163,West,505,0.12269707013386495
4164,South,785,0.07308982465172267
4165,South,412,0.30519270495442014
4166,South,770,0.3606248965199265
4167,East,664,0.13911612240059315
4168,North,647,0.2643476149908109
4169,West,821,0.26711932411381645
4170,South,298,0.5413239436335465
4171,East,612,0.3890608419666344
4172,East,724,0.5747128960887736
4173,South,872,0.17555925943652198
4174,West,231,0.4692943070293154
4175,West,714,0.2718294165961068
4176,West,224,0.32487211670374605
4177,East,867,0.04591842920159922
4178,South,496,0.3302806223742499
4179,North,791,0.12282057031583557
4180,East,527,0.08842468157423657
4181,Central,95,0.09212209469377018
4182,North,335,0.09794602975099147
4183,North,559,0.34731235050298775
4184,West,555,0.4761512023518199
4185,East,508,0.4828951000695359
4186,Central,646,0.17277730916024278
4187,North,532,0.1847640630475799
4188,Central,186,0.10392506248312913
4189,West,98,0.35862434218901906
4190,West,281,0.25984692233883055
4191,South,149,0.5230816569326512
4192,South,638,0.3090407012114997
4193,North,880,0.12376764373968842
4194,West,836,0.6425889579269887
4195,North,522,0.5079351014238557
4196,South,799,0.468212865192548
4197,South,602,0.557964714944564
4198,Central,142,0.1007786983905705
4199,South,540,0.41972199859247633
4200,East,525,0.5452296590146913
4201,West,508,0.24392314825394856
4202,Central,726,0.40674257201683356
4203,West,888,0.16787451915065638
4204,East,236,0.4431465411651173
4205,North,45,0.5695683614236497
4206,North,589,0.22354266450862012
4207,South,126,0.13140611765378302
4208,South,402,0.0968807961372684
4209,South,841,0.372021799300594
4210,East,606,0.12805469986024912
4211,South,845,0.3210067930988252
4212,West,57,0.14502855575092483
4213,North,644,0.3983604000269658
4214,Central,302,0.28387791091308795
4215,Central,94,0.28187680729427733
4216,South,297,0.03912132101694563
4217,South,842,0.23247349171778373
4218,Central,394,0.3843686098156157
4219,Central,828,0.21113134800182923
4220,South,129,0.23879143035472847
4221,North,600,0.09302687694765312
4222,Central,409,0.36252253357045516
4223,West,290,0.25114353688102425
4224,West,501,0.0667830449012199
4225,South,564,0.2549144491254289
4226,West,53,0.33064764515127903
4227,East,598,0.2379277653061874
4228,East,291,0.2236146194828647
4229,West,729,0.31912833322557976
4230,South,184,0.17832553169254675
4231,East,278,0.30711080796806195
4232,West,875,0.5274787027636378
4233,West,244,0.34642454466612
4234,Central,143,0.1814197900939507
4235,East,508,0.25184336729780965
4236,South,575,0.23932336319598144
4237,South,523,0.3153077899802481
4238,East,379,0.09240071749739605
4239,North,123,0.13968251672923407
4240,East,279,0.23574004297351478
4241,South,79,0.5791279019342154
4242,South,773,0.20517111829877646
4243,North,255,0.5807312061002435
4244,East,607,0.25936805655642
4245,North,256,0.08452447462747754
4246,West,569,0.3086206220474215
4247,South,109,0.35373514784590204
4248,Central,111,0.32378092019745197
4249,East,305,0.2045201122386567
4250,West,255,0.19338938210784898
4251,Central,310,0.2719440513169651
4252,Central,270,0.045839549772319084
4253,Central,633,0.1385429893806383
4254,South,407,0.5021505604165436
4255,South,164,0.25332832512994075
4256,West,831,0.32241118059870516
4257,East,582,0.2262614770167082
4258,West,381,0.04279755193124785
4259,West,473,0.16896148981547757
4260,North,315,0.4901304463730516
4261,North,371,0.06364669363075279
4262,West,91,0.710738128760125
4263,West,753,0.43308402101823934
4264,West,364,0.32475196501149395
4265,West,635,0.37352321150277523
4266,North,75,0.24509821987821653
4267,North,109,0.5289636655515616
4268,South,347,0.41468739742177346
4269,South,63,0.04934876325118027
4270,West,871,0.20188297739062183
4271,West,64,0.24303506583623835
4272,Central,513,0.22921521746309625
4273,East,335,0.4830662583759887
4274,South,211,0.1405976223312247
4275,East,152,0.12870624295184394
4276,North,290,0.5328133533302931
4277,North,74,0.13005883973859783
4278,East,526,0.2286422812314491
4279,South,234,0.11084606253470886
4280,North,46,0.3623977192063397
4281,West,130,0.32540464914336314
4282,West,812,0.16251232798135504
4283,North,238,0.2037030439653148
4284,West,532,0.21533433985829062
4285,North,386,0.2186903731676562
4286,East,458,0.3959958649613249
4287,West,773,0.113364371563453
4288,East,653,0.3213263938888262
4289,West,509,0.019818818071364288
4290,South,204,0.3835083665704491
4291,North,769,0.249990680235662
4292,East,48,0.0654295272131455
4293,South,515,0.21539962530920437
4294,North,565,0.19989662249750975
4295,East,852,0.2891461986813991
4296,North,169,0.022110902297888098
4297,East,281,0.5013490386973632
4298,East,40,0.1561236587181394
4299,West,244,0.07315745132630615
4300,Central,838,0.19051002403174255
4301,West,37,0.19817021066355853
4302,Central,715,0.14270068027076477
4303,East,843,0.14039380422038925
4304,West,129,0.043496058780545785
4305,West,343,0.3344103491500257
4306,Central,809,0.061385001823879425
4307,West,656,0.18719435163193254
4308,Central,88,0.4534433040138775
4309,East,783,0.1315006400128911
4310,Central,728,0.3114752257179596
4311,South,301,0.17751553794944908
4312,North,390,0.34988907399203406
4313,North,295,0.3519827734628246
4314,East,480,0.36470721808190854
4315,North,708,0.4787009798385938
4316,North,611,0.13013816914995188
4317,South,872,0.21301701731095254
4318,West,115,0.3369100728579122
4319,North,833,0.07165345467046129
4320,East,819,0.2047548938474579
4321,West,362,0.13783115564807652
4322,West,154,0.6512355596944047
4323,West,226,0.6846070871962361
4324,South,849,0.09654005415011266
4325,Central,38,0.4035351833858928
4326,Central,109,0.1920220707950073
4327,South,92,0.5091243135787754
4328,North,179,0.3057747637003535
4329,East,716,0.2799667125751139
4330,Central,80,0.2295301190982661
4331,Central,869,0.13809425775211032
4332,Central,376,0.28985978022900916
4333,Central,492,0.47642000601378487
4334,West,544,0.21249142375634683
4335,North,735,0.3664473663428178
4336,North,573,0.5289500555043938
4337,North,83,0.573725654737801
4338,North,750,0.26794815322115045
4339,North,106,0.10183581428779243
4340,East,489,0.5800747842720089
4341,West,783,0.3130167329789508
4342,North,473,0.20495340148413208
4343,West,394,0.18067776771661126
4344,Central,313,0.047741419346548894
4345,North,713,0.3818391916510431
4346,North,596,0.1543185459337278
4347,East,735,0.19721181341847446
4348,Central,820,0.25322626886761657
4349,West,545,0.5870741310165075
4350,North,339,0.38112853756339754
4351,West,546,0.3825164579811568
4352,West,340,0.39420994622780037
4353,South,208,0.2669291817460198
4354,West,328,0.1054906707335345
4355,East,446,0.16490827592545876
4356,North,227,0.46436718875084476
4357,Central,304,0.2784357416458412
4358,South,523,0.17315935646575378
4359,Central,147,0.6107928408964117
4360,West,121,0.394313386661921
4361,South,703,0.35385702782130224
4362,West,756,0.29649021362737144
4363,North,302,0.19359830115550974
4364,South,149,0.2966817547133004
4365,South,431,0.23251585469181762
4366,Central,181,0.23400054675064377
4367,Central,792,0.05000144805624686
4368,South,89,0.4586004749047173
4369,East,468,0.33875402762381224
4370,Central,361,0.3133837649211773
4371,West,435,0.3579466533400518
4372,North,689,0.603883839989567
4373,South,257,0.2267935691707656
4374,East,821,0.11736971990280312
4375,South,880,0.45137288622878335
4376,East,407,0.26601339198422824
4377,West,365,0.27043271823463133
4378,West,234,0.06252159914890147
4379,South,737,0.3880179310962173
4380,West,661,0.2076565565159712
4381,East,421,0.4576425123734321
4382,West,628,0.23983785249195347
4383,North,350,0.31448785700913967
4384,South,623,0.10547651933893915
4385,South,743,0.15351805977166091
4386,South,415,0.4847637489660958
4387,West,609,0.2714474506539819
4388,East,521,0.3943625257627914
4389,South,93,0.06310780972107516
4390,East,83,0.25095620437652016
4391,West,259,0.25725829442983666
