transaction_id,customer_id,region,category,transaction_date,amount,campaign
538,1338,Central,Home & Kitchen,2025-04-03,334.82,none
539,2610,West,Sports,2025-12-06,741.25,none
540,2292,East,Sports,2025-11-22,264.28,none
541,3090,South,Grocery,2024-02-27,552.86,none
542,5148,Central,Home & Kitchen,2024-04-14,229.12,none
543,522,West,Sports,2025-01-06,1069.56,none
544,2499,West,Sports,2025-01-20,872.17,none
545,5001,East,Apparel,2025-05-05,264.37,none
546,1799,West,Apparel,2025-04-17,638.75,none
547,3848,West,Sports,2024-10-20,3883.76,none
548,4846,South,Grocery,2024-12-10,130.65,none
549,1241,South,Grocery,2025-08-27,213.48,none
550,411,West,Grocery,2024-05-21,567.29,none
551,383,North,Grocery,2024-07-16,51.35,none
552,370,South,Grocery,2024-07-14,335.49,none
553,1814,East,Grocery,2024-08-04,921.12,none
554,631,East,Grocery,2024-01-12,172.76,none
555,2095,North,Home & Kitchen,2024-01-06,593.96,none
556,3927,West,Electronics,2024-07-05,790.88,none
557,1534,Central,Apparel,2025-12-26,351.94,none
558,2469,Central,Beauty,2025-02-12,344.7,none
559,639,North,Grocery,2025-08-20,99.15,none
560,3629,West,Apparel,2025-09-05,445.74,none
561,1633,Central,Beauty,2024-07-15,1232.52,none
562,683,Central,Beauty,2025-05-21,278.93,none
563,4981,North,Apparel,2025-03-24,1196.42,B_tiered
564,4013,East,Apparel,2025-11-20,721.39,none
565,3389,East,Beauty,2024-01-12,1353.96,none
566,3761,Central,Apparel,2025-12-26,850.09,none
567,2202,East,Apparel,2024-10-04,708.35,none
568,1535,South,Electronics,2024-07-17,2661.34,none
569,2581,South,Home & Kitchen,2025-01-22,181.2,none
570,4301,West,Apparel,2025-04-20,589.81,none
571,5025,East,Beauty,2024-12-13,1337.37,none
572,3139,North,Sports,2025-06-24,1660.09,none
573,1944,North,Beauty,2024-09-03,759.97,none
574,3735,East,Home & Kitchen,2024-02-07,159.02,none
575,3623,North,Electronics,2025-02-04,1758.87,none
576,1279,Central,Electronics,2025-01-06,2662.82,none
577,2253,South,Apparel,2024-10-21,403.51,none
578,676,East,Electronics,2025-07-18,67.45,none
579,2081,South,Apparel,2025-09-14,619.7,none
580,3975,West,Grocery,2024-12-08,1253.54,none
581,1615,North,Grocery,2024-06-24,289.34,none
582,3289,West,Electronics,2024-10-30,904.58,none
583,1691,South,Apparel,2025-06-18,141.0,none
584,745,Central,Grocery,2025-02-04,4073.28,none
585,3855,West,Grocery,2025-08-03,96.77,none
586,3062,East,Electronics,2024-03-19,1755.39,none
587,4303,East,Beauty,2025-11-23,283.91,none
588,3533,East,Home & Kitchen,2024-02-24,1033.38,none
589,4255,South,Home & Kitchen,2025-05-03,1430.71,none
590,786,West,Home & Kitchen,2024-01-08,694.93,none
591,3189,Central,Electronics,2024-10-29,3270.11,none
592,1900,North,Electronics,2024-10-28,2163.05,none
593,3881,East,Home & Kitchen,2024-12-27,493.69,none
594,3013,East,Home & Kitchen,2024-12-02,1450.47,none
595,282,North,Electronics,2024-02-25,700.03,none
596,2761,Central,Electronics,2025-11-21,5987.23,none
597,3871,West,Sports,2025-02-19,1841.76,none
598,1357,East,Apparel,2025-10-26,672.07,none
599,3404,Central,Home & Kitchen,2024-04-25,1521.73,none
600,4381,East,Sports,2024-10-04,351.08,none
601,336,West,Beauty,2024-07-08,266.72,none
602,3001,East,Apparel,2025-12-08,1217.95,none
603,4628,West,Grocery,2024-12-15,286.37,none
604,632,East,Grocery,2024-04-25,347.19,none
605,1391,West,Grocery,2024-12-16,523.6,none
606,3253,West,Electronics,2024-06-22,8416.85,none
607,3041,West,Apparel,2025-03-02,214.89,none
608,4129,Central,Beauty,2025-01-13,923.25,none
609,3270,East,Home & Kitchen,2025-07-18,1227.19,none
610,2988,East,Electronics,2024-09-29,4092.1,none
611,2332,West,Grocery,2024-06-04,54.73,none
612,396,West,Apparel,2025-01-22,398.76,none
613,3070,West,Electronics,2024-10-06,1341.49,none
614,795,South,Apparel,2024-01-05,766.54,none
615,5181,West,Electronics,2024-09-20,1125.54,none
616,398,Central,Sports,2025-05-08,682.16,none
617,384,South,Grocery,2025-05-31,84.95,none
618,4099,Central,Electronics,2024-07-19,430.98,none
619,510,South,Home & Kitchen,2025-05-25,99.55,none
620,2096,East,Grocery,2024-08-12,136.5,none
621,4835,South,Grocery,2024-01-02,380.1,none
622,4102,North,Apparel,2025-10-27,194.61,none
623,1205,North,Home & Kitchen,2024-01-06,1768.89,none
624,1297,South,Grocery,2025-10-09,1046.35,none
625,3074,South,Grocery,2024-03-26,575.9,none
626,2509,West,Grocery,2024-10-23,401.51,none
627,584,South,Apparel,2025-03-02,1043.18,none
628,807,West,Apparel,2024-10-01,2771.46,none
629,4182,North,Apparel,2024-06-26,7453.13,none
630,1783,North,Beauty,2025-07-30,374.87,none
631,4159,West,Sports,2024-11-05,538.22,none
632,962,Central,Electronics,2025-06-16,2876.56,none
633,3111,South,Home & Kitchen,2024-01-01,983.33,none
634,2605,Central,Home & Kitchen,2024-04-10,736.26,none
635,1683,West,Grocery,2024-12-31,377.4,none
636,3158,West,Apparel,2024-10-18,483.29,none
637,622,West,Apparel,2025-09-29,683.72,none
638,4460,East,Home & Kitchen,2024-12-29,1683.03,none
639,3868,West,Grocery,2025-09-20,218.92,none
640,1479,Central,Home & Kitchen,2024-12-11,712.53,none
641,3013,East,Apparel,2025-04-01,576.4,none
642,4705,North,Home & Kitchen,2024-03-15,2303.08,none
643,2187,North,Apparel,2024-09-21,6094.27,none
644,1881,South,Grocery,2025-04-05,851.1,none
645,4159,West,Sports,2024-08-02,1183.31,none
646,6,East,Beauty,2025-04-09,543.22,none
647,3569,West,Apparel,2025-02-12,703.63,none
648,1114,South,Apparel,2025-07-26,452.76,none
649,3613,West,Beauty,2025-05-16,232.82,none
650,2265,Central,Sports,2025-03-17,1116.47,B_tiered
651,103,West,Beauty,2024-03-04,588.24,none
652,4554,West,Home & Kitchen,2024-02-02,826.47,none
653,2836,West,Home & Kitchen,2025-04-02,5973.81,none
654,1614,Central,Grocery,2024-06-27,10164.05,none
655,3654,East,Electronics,2025-04-28,1250.41,none
656,2560,North,Apparel,2025-01-25,3800.51,none
657,182,West,Electronics,2024-07-02,2790.86,none
658,3379,North,Home & Kitchen,2024-10-30,1655.82,none
659,5051,South,Apparel,2024-10-14,1029.68,none
660,1146,West,Apparel,2025-03-22,766.42,B_tiered
661,4495,West,Sports,2024-06-11,1563.09,none
662,3226,North,Apparel,2024-02-22,261.85,none
663,394,East,Apparel,2024-09-09,836.65,none
664,3796,South,Beauty,2024-08-12,265.88,none
665,2283,East,Apparel,2024-12-26,3273.47,none
666,4130,East,Grocery,2024-06-07,4901.97,none
667,3302,Central,Apparel,2024-09-11,148.38,none
668,13,West,Electronics,2025-03-02,777.07,none
669,631,East,Grocery,2024-05-20,51.88,none
670,1823,East,Beauty,2024-03-30,272.68,none
671,2486,East,Electronics,2025-12-14,1140.67,none
672,4860,East,Home & Kitchen,2024-09-04,65.45,none
673,4280,North,Apparel,2024-12-19,1168.13,none
674,4173,South,Electronics,2025-09-12,365.81,none
675,2796,North,Grocery,2025-02-11,692.58,none
676,468,West,Beauty,2025-05-30,574.82,none
677,3877,South,Grocery,2024-12-02,224.71,none
678,438,North,Electronics,2024-11-20,827.54,none
679,461,North,Sports,2025-02-11,497.81,none
680,1318,North,Grocery,2025-01-01,382.6,none
681,4812,East,Sports,2024-02-03,227.37,none
682,3903,North,Sports,2024-01-12,215.18,none
683,388,North,Sports,2024-01-07,401.3,none
684,4789,Central,Grocery,2025-08-17,369.45,none
685,4079,North,Apparel,2025-06-13,633.04,none
686,3133,South,Home & Kitchen,2024-08-19,547.1,none
687,636,East,Home & Kitchen,2025-09-27,507.91,none
688,1648,South,Grocery,2024-06-30,231.35,none
689,1544,South,Beauty,2025-01-24,178.02,none
690,3323,Central,Grocery,2024-08-21,90.09,none
691,3054,South,Electronics,2025-05-25,2923.01,none
692,1427,South,Electronics,2024-05-25,676.84,none
693,1601,North,Sports,2024-07-20,855.22,none
694,2677,East,Electronics,2025-08-19,602.6,none
695,4406,West,Grocery,2024-01-14,478.91,none
696,631,East,Beauty,2024-02-12,187.49,none
697,3776,South,Beauty,2024-07-16,247.64,none
698,5180,West,Grocery,2024-12-12,435.14,none
699,3902,Central,Electronics,2025-02-05,4717.08,none
700,2283,East,Apparel,2025-04-24,313.42,none
701,3804,South,Grocery,2025-05-22,2130.52,none
702,4486,North,Sports,2024-02-06,4989.44,none
703,4007,West,Beauty,2024-12-13,1727.33,none
704,66,West,Grocery,2025-01-18,360.11,none
705,661,South,Electronics,2025-09-19,4561.67,none
706,538,East,Home & Kitchen,2024-10-22,1243.51,none
707,167,East,Grocery,2025-07-31,232.63,none
708,3714,West,Apparel,2025-06-13,391.19,none
709,1382,West,Home & Kitchen,2024-11-13,1854.59,none
710,3754,Central,Apparel,2025-10-08,953.24,none
711,3462,North,Home & Kitchen,2024-03-12,234.12,none
712,2708,East,Beauty,2024-01-25,3177.19,none
713,312,East,Home & Kitchen,2025-04-23,893.78,none
714,1570,West,Grocery,2024-07-15,378.83,none
715,138,South,Home & Kitchen,2024-07-18,1986.5,none
716,4743,South,Grocery,2025-04-18,1130.41,none
717,1587,East,Apparel,2025-01-27,598.38,none
718,477,North,Apparel,2025-11-29,445.82,none
719,12,East,Home & Kitchen,2024-10-10,393.33,none
720,3174,Central,Electronics,2025-11-26,2916.03,none
721,3226,North,Sports,2025-11-20,652.26,none
722,5178,West,Apparel,2025-12-28,641.42,none
723,1486,East,Electronics,2025-03-24,702.3,B_tiered
724,238,East,Apparel,2025-09-12,1595.79,none
725,4061,West,Home & Kitchen,2024-02-01,1568.03,none
726,1567,North,Grocery,2024-03-27,159.52,none
727,1705,South,Grocery,2024-05-16,351.46,none
728,4731,East,Grocery,2025-08-14,146.75,none
729,2987,Central,Sports,2025-12-05,853.06,none
730,2071,Central,Apparel,2024-04-30,512.17,none
731,4960,North,Home & Kitchen,2024-06-01,2621.56,none
732,1372,East,Beauty,2025-01-07,392.81,none
733,108,South,Home & Kitchen,2024-09-05,755.21,none
734,1195,West,Home & Kitchen,2025-02-21,540.21,none
735,226,East,Home & Kitchen,2025-12-09,1264.9,none
736,2108,South,Grocery,2025-04-02,182.91,none
737,4333,Central,Sports,2025-10-02,709.68,none
738,5082,East,Apparel,2024-04-01,147.6,none
739,3640,Central,Electronics,2024-06-07,1636.66,none
740,4831,North,Grocery,2025-07-09,224.59,none
741,2111,North,Grocery,2024-06-02,243.38,none
742,1555,Central,Grocery,2024-02-21,284.34,none
743,784,South,Sports,2025-03-14,1846.55,A_flat10
744,2585,West,Sports,2025-11-30,276.52,none
745,1686,North,Apparel,2025-07-25,3203.27,none
746,540,East,Electronics,2025-01-11,894.98,none
747,4860,East,Apparel,2025-05-11,190.78,none
748,618,West,Home & Kitchen,2024-08-25,861.05,none
749,3844,East,Electronics,2024-12-22,16305.53,none
750,350,East,Sports,2024-05-24,243.72,none
751,2729,South,Home & Kitchen,2025-03-13,6165.55,A_flat10
752,3511,South,Apparel,2025-11-05,938.99,none
753,1213,West,Grocery,2024-07-11,974.67,none
754,383,North,Beauty,2025-06-05,174.56,none
755,3081,South,Sports,2024-08-30,496.66,none
756,3129,West,Home & Kitchen,2025-02-10,371.88,none
757,1605,East,Grocery,2024-12-05,91.31,none
758,1943,Central,Sports,2025-06-11,278.6,none
759,234,North,Grocery,2024-02-28,56.12,none
760,1522,West,Electronics,2025-09-23,2653.69,none
761,4600,North,Home & Kitchen,2024-05-19,1475.99,none
762,870,Central,Home & Kitchen,2024-12-10,573.68,none
763,2414,Central,Apparel,2024-10-11,639.15,none
764,3522,Central,Home & Kitchen,2025-12-03,545.61,none
765,4182,North,Grocery,2025-01-02,1062.0,none
766,410,Central,Electronics,2024-06-16,2295.32,none
767,3073,West,Grocery,2025-08-30,469.97,none
768,3261,North,Apparel,2025-07-25,1615.49,none
769,1004,South,Apparel,2025-09-14,2250.19,none
770,159,West,Sports,2025-04-08,2224.71,none
771,4401,South,Apparel,2024-12-10,2096.58,none
772,2277,North,Apparel,2025-12-30,849.98,none
773,317,West,Home & Kitchen,2025-07-03,375.14,none
774,3001,East,Electronics,2025-09-15,1490.54,none
775,1945,South,Apparel,2025-12-09,723.61,none
776,406,East,Beauty,2025-12-22,281.18,none
777,1480,West,Grocery,2024-04-22,31.75,none
778,1685,East,Apparel,2025-05-21,205.55,none
779,2985,North,Beauty,2025-09-12,52.48,none
780,2087,East,Beauty,2025-02-23,4441.28,none
781,538,East,Beauty,2025-12-12,319.45,none
782,3300,South,Home & Kitchen,2024-11-21,2552.19,none
783,3791,West,Beauty,2025-10-21,376.83,none
784,2616,West,Apparel,2024-11-09,849.28,none
785,328,East,Apparel,2025-03-26,322.69,B_tiered
786,520,North,Electronics,2025-06-07,496.12,none
787,4930,West,Grocery,2025-12-11,692.75,none
788,960,Central,Beauty,2024-04-21,475.88,none
789,1583,North,Electronics,2025-12-25,76484.05,none
790,3577,South,Apparel,2024-07-15,367.34,none
791,4121,Central,Grocery,2025-02-25,362.37,none
792,4748,East,Apparel,2024-11-14,335.86,none
793,2043,South,Electronics,2024-01-10,424.26,none
794,5166,South,Grocery,2025-09-10,897.0,none
795,523,West,Apparel,2024-06-02,533.59,none
796,4310,Central,Home & Kitchen,2024-01-14,1272.53,none
797,1404,North,Electronics,2024-07-01,1581.85,none
798,4889,South,Home & Kitchen,2024-05-04,235.88,none
799,4527,North,Apparel,2025-01-29,215.37,none
800,3973,North,Beauty,2025-09-17,275.7,none
801,3133,South,Beauty,2024-07-26,224.34,none
802,1105,East,Electronics,2025-01-07,1034.5,none
803,2386,West,Apparel,2024-08-24,533.04,none
804,181,South,Apparel,2024-10-21,589.59,none
805,3689,North,Apparel,2024-06-03,797.86,none
806,581,West,Beauty,2024-01-28,584.12,none
807,1332,East,Beauty,2024-05-07,91.35,none
808,1267,North,Apparel,2025-03-01,5501.89,none
809,4102,North,Home & Kitchen,2024-09-24,703.7,none
810,2073,East,Beauty,2025-05-03,919.31,none
811,2766,West,Electronics,2024-08-26,1005.91,none
812,1073,North,Apparel,2024-04-03,2529.01,none
813,1723,East,Beauty,2024-10-12,209.13,none
814,2645,West,Electronics,2025-04-26,1093.02,none
815,984,South,Apparel,2024-06-08,427.8,none
816,3589,North,Electronics,2025-11-27,105583.61,none
817,2320,West,Apparel,2025-08-18,229.51,none
818,5121,North,Electronics,2025-02-04,2384.76,none
819,1274,West,Home & Kitchen,2025-10-23,161.05,none
820,2048,Central,Beauty,2024-06-12,312.31,none
821,4823,East,Apparel,2025-09-13,926.19,none
822,4619,North,Apparel,2025-07-16,1740.84,none
823,2497,South,Home & Kitchen,2025-07-07,478.01,none
824,618,West,Grocery,2024-04-19,79.89,none
825,2113,North,Beauty,2025-06-06,349.19,none
826,3052,East,Grocery,2024-05-25,263.15,none
827,1314,Central,Grocery,2025-06-01,321.69,none
828,969,South,Home & Kitchen,2025-06-26,9035.41,none
829,2751,West,Grocery,2024-09-04,191.99,none
830,894,Central,Apparel,2025-09-26,693.29,none
831,4556,West,Beauty,2024-02-29,85.29,none
832,375,North,Apparel,2024-08-14,410.79,none
833,5143,West,Apparel,2025-06-01,547.7,none
834,2786,East,Apparel,2025-02-07,330.51,none
835,5121,North,Grocery,2025-08-24,926.68,none
836,3913,East,Sports,2025-02-14,376.38,none
837,777,East,Apparel,2025-04-12,120.33,none
838,1177,Central,Apparel,2025-06-24,356.98,none
839,537,North,Electronics,2025-11-10,5645.69,none
840,3792,Central,Grocery,2024-05-02,723.07,none
841,859,South,Grocery,2025-05-28,155.6,none
842,3715,South,Apparel,2024-02-28,556.51,none
843,4480,East,Grocery,2024-10-26,106.1,none
844,2129,North,Sports,2025-06-18,1590.95,none
845,3436,West,Apparel,2025-04-20,299.03,none
846,4671,East,Home & Kitchen,2025-11-23,328.95,none
847,3922,East,Electronics,2025-05-28,1420.92,none
848,659,North,Home & Kitchen,2025-11-28,3504.16,none
849,1507,Central,Home & Kitchen,2025-07-19,187.52,none
850,2772,North,Home & Kitchen,2025-08-23,6060.38,none
851,1367,Central,Grocery,2025-10-31,145.66,none
852,2609,North,Beauty,2025-11-04,182.97,none
853,4971,South,Electronics,2024-02-10,875.85,none
854,2341,West,Apparel,2024-06-23,121.97,none
855,1350,South,Electronics,2024-11-04,1253.33,none
856,741,East,Apparel,2024-01-21,391.88,none
857,4700,Central,Sports,2025-09-22,556.94,none
858,1190,East,Apparel,2024-05-12,32.55,none
859,982,Central,Grocery,2024-03-18,455.83,none
860,2861,East,Apparel,2025-03-18,273.95,B_tiered
861,2385,Central,Electronics,2024-11-09,1658.66,none
862,1987,Central,Beauty,2025-01-19,1411.28,none
863,3006,Central,Home & Kitchen,2024-03-01,1035.0,none
864,2958,South,Electronics,2025-12-05,283.41,none
865,351,West,Home & Kitchen,2025-04-10,619.25,none
866,2145,Central,Electronics,2024-03-16,498.14,none
867,3751,South,Sports,2025-08-27,334.58,none
868,1966,East,Home & Kitchen,2024-06-06,1121.56,none
869,5188,West,Electronics,2024-01-28,1811.14,none
870,1218,East,Electronics,2024-01-13,1091.07,none
871,2561,West,Electronics,2024-02-07,1216.4,none
872,3505,West,Sports,2024-06-29,573.08,none
873,2843,West,Apparel,2024-07-21,672.12,none
874,200,South,Electronics,2024-10-20,18017.91,none
875,2652,West,Apparel,2025-08-28,106.62,none
876,5036,South,Home & Kitchen,2024-09-26,729.02,none
877,2104,North,Home & Kitchen,2025-09-14,184.31,none
878,582,East,Apparel,2024-02-04,1158.38,none
879,107,East,Grocery,2025-12-29,32.02,none
880,2132,North,Sports,2025-02-26,454.25,none
881,940,East,Home & Kitchen,2025-02-14,545.37,none
882,4350,North,Apparel,2024-07-21,233.89,none
883,4968,West,Grocery,2025-08-15,449.61,none
884,4909,East,Electronics,2024-02-11,2201.87,none
885,1934,West,Grocery,2025-03-05,401.36,A_flat10
886,2351,South,Home & Kitchen,2024-10-18,232.28,none
887,1620,West,Home & Kitchen,2025-01-01,246.09,none
888,649,Central,Apparel,2025-11-08,590.23,none
889,2903,East,Grocery,2025-05-01,294.6,none
890,945,West,Electronics,2025-10-29,1521.3,none
891,309,West,Grocery,2024-03-20,596.49,none
892,4430,North,Electronics,2024-05-29,2045.44,none
893,4156,East,Grocery,2024-12-14,637.03,none
894,4831,North,Electronics,2024-05-14,1883.25,none
895,1689,North,Grocery,2025-10-19,1436.04,none
896,4535,East,Home & Kitchen,2025-04-25,1069.31,none
897,2062,West,Home & Kitchen,2025-02-28,1731.86,none
898,370,South,Apparel,2025-10-12,146.3,none
899,2367,West,Beauty,2024-08-24,471.65,none
900,2873,East,Electronics,2025-01-26,8064.33,none
901,2235,East,Beauty,2025-03-10,368.58,A_flat10
902,4089,West,Apparel,2025-03-05,603.51,A_flat10
903,1821,South,Grocery,2025-01-01,219.29,none
904,4802,East,Apparel,2025-03-16,347.06,A_flat10
905,375,North,Beauty,2025-10-05,56.62,none
906,3748,South,Electronics,2025-04-22,385.07,none
907,4845,North,Apparel,2025-10-28,347.58,none
908,2869,East,Electronics,2025-10-24,767.5,none
909,4583,South,Beauty,2025-04-13,176.19,none
910,3602,East,Apparel,2025-04-17,535.3,none
911,75,South,Electronics,2025-03-31,1855.62,none
912,3491,North,Electronics,2024-03-31,870.93,none
913,3415,North,Apparel,2025-03-09,331.41,A_flat10
914,1,North,Grocery,2025-11-02,378.23,none
915,2116,South,Electronics,2025-06-03,582.47,none
916,199,Central,Electronics,2024-10-26,9592.09,none
917,1509,West,Apparel,2024-09-03,508.85,none
918,5139,North,Beauty,2024-01-06,383.54,none
919,4908,East,Grocery,2025-03-10,372.71,A_flat10
920,3560,East,Beauty,2025-03-14,164.93,A_flat10
921,1896,South,Home & Kitchen,2025-03-19,1273.58,B_tiered
922,2049,South,Electronics,2025-10-01,2060.67,none
923,197,North,Apparel,2025-01-11,548.74,none
924,1747,South,Grocery,2025-04-13,2040.23,none
925,4084,South,Electronics,2025-01-20,2214.87,none
926,2683,South,Sports,2024-01-17,379.13,none
927,2457,Central,Electronics,2025-05-16,1085.26,none
928,460,North,Grocery,2025-01-19,784.63,none
929,4789,Central,Apparel,2025-04-27,618.48,none
930,1458,East,Grocery,2025-07-12,594.18,none
931,1972,East,Electronics,2024-03-22,437.03,none
932,1705,South,Electronics,2024-11-14,959.73,none
933,1694,West,Grocery,2024-12-11,79.97,none
934,3110,West,Apparel,2024-06-13,1292.04,none
935,3260,South,Home & Kitchen,2024-07-02,1318.61,none
936,3106,North,Electronics,2025-11-24,867.86,none
937,351,West,Grocery,2024-09-15,190.54,none
938,5051,South,Grocery,2024-02-11,649.57,none
939,3712,North,Apparel,2025-06-11,1489.55,none
940,4600,North,Home & Kitchen,2024-02-04,448.48,none
941,814,East,Home & Kitchen,2024-12-13,231.97,none
942,4860,East,Sports,2025-04-10,596.03,none
943,3753,East,Electronics,2024-11-08,537.19,none
944,2584,East,Electronics,2024-08-17,1727.72,none
